producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_regresion_lineal,prediccion_baseline,prediccion_final,metodo_usado
702039,SONDA FOLEY 3 VÍAS 24FRX30CM    ,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.0,2.0,2.0,Media móvil
702040,SONDA NASOGASTRICA # 6 ,DISPOSITIVOS MEDICO,2022-07,1,0.72,0.0,0.0,0.72,XGBoost
702041,SONDA NASOGASTRICA # 8,DISPOSITIVOS MEDICO,2022-07,1,0.4,0.27,1.67,1.67,Media móvil
702043,SONDA NASOGASTRICA # 12,DISPOSITIVOS MEDICO,2022-07,1,0.28,0.0,0.0,0.0,Regresión Lineal
702044,SONDA NASOGASTRICA # 14,DISPOSITIVOS MEDICO,2022-07,1,3.1,3.48,4.33,3.1,XGBoost
702045,SONDA NASOGASTRICA # 16   ,DISPOSITIVOS MEDICO,2022-07,1,22.13,10.49,14.33,22.13,XGBoost
702046,SONDA NASOGASTRICA # 18 ,DISPOSITIVOS MEDICO,2022-07,1,5.79,4.35,7.67,5.79,XGBoost
702047,SONDA NASOGASTRICA # 20,DISPOSITIVOS MEDICO,2022-07,1,1.14,0.0,0.33,0.33,Media móvil
702050,SONDA NELATON # 6 ,DISPOSITIVOS MEDICO,2022-07,1,165.99,176.37,203.33,165.99,XGBoost
702051,SONDA NELATON # 8,DISPOSITIVOS MEDICO,2022-07,1,73.05,75.06,64.33,73.05,XGBoost
702052,SONDA NELATON # 10   ,DISPOSITIVOS MEDICO,2022-07,1,26.7,25.78,27.33,26.7,XGBoost
702054,SONDA NELATON # 12 ,DISPOSITIVOS MEDICO,2022-07,1,46.56,74.04,40.0,74.04,Regresión Lineal
702055,SONDA NELATON # 14   ,DISPOSITIVOS MEDICO,2022-07,1,81.36,80.12,91.33,80.12,Regresión Lineal
702056,SONDA NELATON # 16 ,DISPOSITIVOS MEDICO,2022-07,1,5.42,17.83,11.0,17.83,Regresión Lineal
702057,SONDA NELATON # 18,DISPOSITIVOS MEDICO,2022-07,1,1.14,17.95,6.67,6.67,Media móvil
702058,SONDA NELATON # 20 ,DISPOSITIVOS MEDICO,2022-07,1,1.73,0.0,0.33,0.33,Media móvil
702060,S/SUCCION  6 1129,DISPOSITIVOS MEDICO,2022-07,1,12.41,18.24,26.0,26.0,Media móvil
702061,SONDA SUCCION # 8   ,DISPOSITIVOS MEDICO,2022-07,1,19.67,23.82,41.33,23.82,Regresión Lineal
702062,S/SUCCION 10  ,DISPOSITIVOS MEDICO,2022-07,1,1.02,0.0,0.67,1.02,XGBoost
702063,SONDA SUCCION # 12,DISPOSITIVOS MEDICO,2022-07,1,31.96,17.34,23.0,31.96,XGBoost
702064,SONDA SUCCION # 14  ,DISPOSITIVOS MEDICO,2022-07,1,1149.47,1083.88,1282.0,1282.0,Media móvil
702065,SONDA SUCCION # 16,DISPOSITIVOS MEDICO,2022-07,1,397.59,387.59,386.67,397.59,XGBoost
702069,S/TRACH-CARE 6FR S/CERRADO -196-4,DISPOSITIVOS MEDICO,2022-07,1,4.4,4.86,7.67,4.4,XGBoost
702070,S/TRACH-CARE 8FR S/CERRADO- 198-4,DISPOSITIVOS MEDICO,2022-07,1,4.56,1.86,5.67,4.56,XGBoost
702074,S/TRACH-CARE 14FR S/CERRADO/LARGA 22106,DISPOSITIVOS MEDICO,2022-07,1,89.38,47.01,69.67,89.38,XGBoost
702075,S/TRACH-CARE 16FR S/CERRADO/22606,DISPOSITIVOS MEDICO,2022-07,1,50.91,60.17,78.33,78.33,Media móvil
702077,BRAZALETE NEO/1,DISPOSITIVOS MEDICO,2022-07,1,0.76,0.0,1.33,0.76,XGBoost
702078,BRAZALETE NEO/2,DISPOSITIVOS MEDICO,2022-07,1,4.91,2.34,6.67,4.91,XGBoost
702079,BRAZALETE NEO/3,DISPOSITIVOS MEDICO,2022-07,1,20.73,17.1,16.0,20.73,XGBoost
702080,BRAZALETE NEO/4,DISPOSITIVOS MEDICO,2022-07,1,6.86,3.9,5.0,5.0,Media móvil
702085,CANULA NASAL OXIGENO NEONATAL,DISPOSITIVOS MEDICO,2022-07,1,2.35,0.0,1.0,2.35,XGBoost
702088,CANULA NASAL OXIGENO PEDIATRICA,DISPOSITIVOS MEDICO,2022-07,1,1.53,0.0,1.0,1.0,Media móvil
702089,CATETER UMBILICAL 3.5 FR,DISPOSITIVOS MEDICO,2022-07,1,5.89,1.63,8.0,5.89,XGBoost
702090,CATETER UMBILICAL 5.0FR,DISPOSITIVOS MEDICO,2022-07,1,10.53,2.51,9.33,10.53,XGBoost
702145,AGUJA 18X1.5,DISPOSITIVOS MEDICO,2022-07,1,3947.45,4417.87,4188.33,4188.33,Media móvil
702148,AGUJA 21GA X1 ,DISPOSITIVOS MEDICO,2022-07,1,0.29,1.66,1.0,1.66,Regresión Lineal
702151,AGUJA 23X1,DISPOSITIVOS MEDICO,2022-07,1,1.33,5.26,6.0,6.0,Media móvil
702153,AGUJA 25GA X1,DISPOSITIVOS MEDICO,2022-07,1,0.11,0.0,0.67,0.67,Media móvil
702154,AGUJA 26GA X1/2 0,DISPOSITIVOS MEDICO,2022-07,1,1.26,1.05,6.0,6.0,Media móvil
702197,CATETER V/CT 16GX20CM/CV-04301-01CV50016,DISPOSITIVOS MEDICO,2022-07,1,1.19,0.0,0.33,0.33,Media móvil
702204,INTRODUCTOR 7.0FR/SI-09700 ARROW,DISPOSITIVOS MEDICO,2022-07,1,0.87,0.38,1.33,1.33,Media móvil
702207,JELCO 14G X 2-1/4 ,DISPOSITIVOS MEDICO,2022-07,1,0.3,0.0,0.0,0.0,Media móvil
702208,JELCO 16G X 2-1/4 LARGO,DISPOSITIVOS MEDICO,2022-07,1,0.64,0.0,1.67,1.67,Media móvil
702209,JELCO 18G X 1-1/4 ,DISPOSITIVOS MEDICO,2022-07,1,395.77,355.81,392.67,392.67,Media móvil
702210,JELCO 20G X 1-1/4,DISPOSITIVOS MEDICO,2022-07,1,692.1,896.75,736.33,896.75,Regresión Lineal
702211,CATETER INTRAVENOSO 22G X 1 ,DISPOSITIVOS MEDICO,2022-07,1,1489.16,1464.72,1444.0,1444.0,Media móvil
702212,JELCO 24G X 3/4,DISPOSITIVOS MEDICO,2022-07,1,177.07,169.85,194.0,177.07,XGBoost
702216,CATETER EPICUTANEO CAVA 24 G 2FR REF 218400,DISPOSITIVOS MEDICO,2022-07,1,9.39,7.13,7.33,7.33,Media móvil
702222,PERICRANEAL 23     ,DISPOSITIVOS MEDICO,2022-07,1,231.76,211.35,218.0,231.76,XGBoost
702226,PERIFIX 18GA C/A 4514017 ,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.0,0.67,0.67,Media móvil
702228,SPINOCAN 18G 3/2   ,DISPOSITIVOS MEDICO,2022-07,1,3.43,1.21,4.0,3.43,XGBoost
702229,SPINOCAN 20G X31/2 ,DISPOSITIVOS MEDICO,2022-07,1,4.43,4.43,7.0,4.43,XGBoost
702230,SPINOCAN 22G X31/2  ,DISPOSITIVOS MEDICO,2022-07,1,1.99,3.05,4.67,4.67,Media móvil
702231,SPINOCAN 25X3.1/2,DISPOSITIVOS MEDICO,2022-07,1,0.32,0.0,0.0,0.0,Media móvil
702233,SPINOCAN 27G ,DISPOSITIVOS MEDICO,2022-07,1,0.12,0.0,0.0,0.0,Media móvil
702235,AGUJA SURECAN GRIPPER PLUS SEGURIDAD 20 GA  X19 MM REF-0821276724,DISPOSITIVOS MEDICO,2022-07,1,0.16,0.0,0.0,0.16,XGBoost
702240,GUANTE ESTERIL 6.5 (PAR),DISPOSITIVOS MEDICO,2022-07,1,123.87,34.37,127.33,127.33,Media móvil
702241,GUANTE ESTERIL 7.0 (PAR),DISPOSITIVOS MEDICO,2022-07,1,470.95,140.4,506.33,506.33,Media móvil
702242,GUANTE ESTERIL 7.5 (PAR),DISPOSITIVOS MEDICO,2022-07,1,515.9,171.76,588.67,588.67,Media móvil
702243,GUANTE ESTERIL 8.0 (PAR),DISPOSITIVOS MEDICO,2022-07,1,1.59,2.2,13.0,13.0,Media móvil
702249,BISTURI # 11 ,DISPOSITIVOS MEDICO,2022-07,1,138.52,98.64,132.67,98.64,Regresión Lineal
702251,BISTURI # 15 ,DISPOSITIVOS MEDICO,2022-07,1,8.1,12.8,9.67,9.67,Media móvil
702256,HEMINA 350 MG PANHEMATIN,MEDICAMENTOS,2022-07,1,0.25,0.0,0.0,0.0,Media móvil
702257,JERINGA 3ML,DISPOSITIVOS MEDICO,2022-07,1,3904.13,4660.33,4213.67,4660.33,Regresión Lineal
702258,JERINGA 5ML,DISPOSITIVOS MEDICO,2022-07,1,6997.42,7098.36,6982.67,7098.36,Regresión Lineal
702259,JERINGA 10ML ,DISPOSITIVOS MEDICO,2022-07,1,9949.43,14074.3,13456.67,14074.3,Regresión Lineal
702261,JERINGA 50ML ROSCA,DISPOSITIVOS MEDICO,2022-07,1,149.93,78.56,117.67,149.93,XGBoost
702262,JERINGA 50ML PUNTA CATETER,DISPOSITIVOS MEDICO,2022-07,1,110.37,83.63,106.0,83.63,Regresión Lineal
702263,JERINGA 1ML INSULINA,DISPOSITIVOS MEDICO,2022-07,1,2970.96,2736.02,2761.0,2761.0,Media móvil
702264,JERINGA DE GASES (JERINGA HEPARINIZADA),DISPOSITIVOS MEDICO,2022-07,1,1517.32,1397.76,1472.33,1472.33,Media móvil
702298,BARRERA STOMAHESIVE 38 MM ,DISPOSITIVOS MEDICO,2022-07,1,0.31,0.0,0.33,0.33,Media móvil
702302,BARRERA STOMAHESIVE 57 - 60 MM ,DISPOSITIVOS MEDICO,2022-07,1,13.34,16.4,16.67,16.67,Media móvil
702303,BARRERA STOMAHESIVE 70MM ,DISPOSITIVOS MEDICO,2022-07,1,6.12,18.18,15.67,15.67,Media móvil
702307,BARRERA STOMAHESIVE 32MM NINOS ,DISPOSITIVOS MEDICO,2022-07,1,0.47,0.46,0.67,0.47,XGBoost
702310,BARRERA STOMAHESIVE 20MMX20MM LISA ,DISPOSITIVOS MEDICO,2022-07,1,15.04,10.33,16.33,15.04,XGBoost
702321,BOLSA OSTOMIA 32MM NINOS ,DISPOSITIVOS MEDICO,2022-07,1,0.41,0.0,0.0,0.41,XGBoost
702323,BOLSA OSTOMIA OP/57 - 60 MM ,DISPOSITIVOS MEDICO,2022-07,1,15.05,23.89,17.0,15.05,XGBoost
702324,BOLSA OSTOMIA OP /70MM ,DISPOSITIVOS MEDICO,2022-07,1,5.65,15.31,15.0,15.0,Media móvil
702326,BOLSA OSTOMIA  OP45MM ,DISPOSITIVOS MEDICO,2022-07,1,0.6,0.59,1.67,1.67,Media móvil
702358,CYSTOFLOW 2000 ML ADULTO,DISPOSITIVOS MEDICO,2022-07,1,85.03,81.6,73.33,81.6,Regresión Lineal
702368,LLAVE DE 3 VIAS,DISPOSITIVOS MEDICO,2022-07,1,281.32,221.79,250.67,281.32,XGBoost
702377,BURETROL,DISPOSITIVOS MEDICO,2022-07,1,975.29,1358.34,905.33,1358.34,Regresión Lineal
702381,EQUIPO MACROGOTEO S/A (SOLO CX E IMAGENES),DISPOSITIVOS MEDICO,2022-07,1,256.38,327.08,246.33,327.08,Regresión Lineal
702382,EXTENSION DE ANESTESIA ADULTO ,DISPOSITIVOS MEDICO,2022-07,1,1155.91,1314.09,1168.67,1314.09,Regresión Lineal
702383,EXTENSION DE ANESTESIA PEDIATRICO,DISPOSITIVOS MEDICO,2022-07,1,176.21,96.77,148.33,148.33,Media móvil
702417,HUMIDIFICADOR 3PSI,DISPOSITIVOS MEDICO,2022-07,1,34.97,38.13,44.0,34.97,XGBoost
702435,NARIZ DE CAMELLO ADULTO,MEDICAMENTOS,2022-07,1,217.55,150.74,218.0,217.55,XGBoost
702437,NIPLE CONECTOR MAG 02 HUDSON ,DISPOSITIVOS MEDICO,2022-07,1,1.03,0.0,1.0,1.03,XGBoost
702445,BUPRENORFINA PARCHE TRANSDERMICO 20MG ,CONTROLADOS,2022-07,1,0.38,0.0,0.0,0.0,Media móvil
702452,STOMAHESIVE PASTA TBX2 ONZ.,DISPOSITIVOS MEDICO,2022-07,1,16.01,13.43,16.67,16.01,XGBoost
702460,PINZA P/BOLSA DE OSTOMIA ,DISPOSITIVOS MEDICO,2022-07,1,8.73,8.93,10.67,10.67,Media móvil
702473,FENOBARBITAL SOLUCIÓN INYECTABLE 40 MG/1ML ,CONTROLADOS,2022-07,1,5.74,44.53,21.0,21.0,Media móvil
702484,KIT MICRONEBULIZADOR ADULTO,DISPOSITIVOS MEDICO,2022-07,1,4.45,4.47,4.33,4.45,XGBoost
702486,STOMAHESIVE POLVO X 1 ONZA,DISPOSITIVOS MEDICO,2022-07,1,8.96,3.4,8.33,8.96,XGBoost
702487,TAPON HEPARINIZADO,DISPOSITIVOS MEDICO,2022-07,1,409.85,451.56,425.67,409.85,XGBoost
702490,TAPON HEPARINA ROJO,DISPOSITIVOS MEDICO,2022-07,1,231.65,260.93,242.0,242.0,Media móvil
702531,EXTENSION DE MONITOREO MACHO MACHO,MEDICAMENTOS,2022-07,1,14.08,6.65,5.67,5.67,Media móvil
702558,TIOPENTAL POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-07,1,4.29,0.0,0.0,4.29,XGBoost
702585,CANULA NASAL OXIGENO ADULTO,DISPOSITIVOS MEDICO,2022-07,1,165.47,158.03,157.67,165.47,XGBoost
702609,CANULA GUEDEL 3 (ISO 9.0),DISPOSITIVOS MEDICO,2022-07,1,0.4,2.51,10.0,10.0,Media móvil
702619,CANULA GUEDEL 2 (ISO 8.0),DISPOSITIVOS MEDICO,2022-07,1,0.21,0.0,0.0,0.0,Regresión Lineal
702620,INCENTIVO RESPIRATORIO HUDSON,DISPOSITIVOS MEDICO,2022-07,1,0.1,0.0,0.0,0.0,Regresión Lineal
702626,LINER FLEX 1500CC TAPA AZUL - GEL SOLIDIFICANTE,DISPOSITIVOS MEDICO,2022-07,1,86.32,72.4,88.67,86.32,XGBoost
702627,LINER FLEX 1000CC TAPA AZUL-GEL SOLIDIFICANTE,DISPOSITIVOS MEDICO,2022-07,1,80.81,73.74,79.67,80.81,XGBoost
702635,MASCARA C/RESERVORIO ADULTO,DISPOSITIVOS MEDICO,2022-07,1,10.34,4.54,11.0,10.34,XGBoost
702636,MASCARA NO REINHALACION C/RESERVORIO  PEDIATRICA,DISPOSITIVOS MEDICO,2022-07,1,0.11,0.0,0.33,0.33,Media móvil
702641,MASCARA VENTURY ADULTO,DISPOSITIVOS MEDICO,2022-07,1,48.84,49.15,54.0,48.84,XGBoost
702642,CANULA YANKAWER DESECHABLE ,DISPOSITIVOS MEDICO,2022-07,1,0.24,0.0,0.0,0.24,XGBoost
702673,RECOLECTOR/ORINA PED/BLX40  ,DISPOSITIVOS MEDICO,2022-07,1,105.84,134.15,83.33,105.84,XGBoost
702694,TUBO ENDOTRAQUEAL 8.5 C/BL,DISPOSITIVOS MEDICO,2022-07,1,0.29,0.0,1.0,1.0,Media móvil
702695,TUBO ENDOTRAQUEAL 8.0 C/BL,DISPOSITIVOS MEDICO,2022-07,1,12.78,11.14,12.33,12.78,XGBoost
702696,TUBO ENDOTRAQUEAL 7.5 C/BL,DISPOSITIVOS MEDICO,2022-07,1,18.17,20.07,20.67,18.17,XGBoost
702697,TUBO ENDOTRAQUEAL 7.0 C/BL ,DISPOSITIVOS MEDICO,2022-07,1,2.91,0.14,1.33,2.91,XGBoost
702698,TUBO ENDOTRAQUEAL 6.5 C/BL,DISPOSITIVOS MEDICO,2022-07,1,0.24,0.0,0.67,0.67,Media móvil
702703,TUBO ENDOTRAQUEAL 4.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,2.09,0.23,2.67,2.67,Media móvil
702704,TUBO ENDOTRAQUEAL 3.5 S/BL    ,DISPOSITIVOS MEDICO,2022-07,1,4.22,0.0,1.33,4.22,XGBoost
702705,TUBO ENDOTRAQUEAL 3.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,1.58,3.86,3.67,3.67,Media móvil
702706,TUBO ENDOTRAQUEAL 2.5 S/BL ,DISPOSITIVOS MEDICO,2022-07,1,0.54,0.0,0.33,0.54,XGBoost
702707,TUBO ENDOTRAQUEAL 2.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,0.18,0.0,0.0,0.0,Media móvil
702713,TUBO ENDOTRAQUEAL 5.5 C/BL,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.0,0.67,0.67,Media móvil
702715,"ENOXAPARINA 40MG/0,4ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,2173.66,2206.93,2278.33,2278.33,Media móvil
702869,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075,DISPOSITIVOS MEDICO,2022-07,1,6.64,7.56,9.0,9.0,Media móvil
703178,CLORURO DE SODIO 9% SOL. INYECTABLE x 250ML,MEDICAMENTOS,2022-07,1,1101.61,1090.24,1062.0,1062.0,Media móvil
703179,HARTMAN SOLUCION INYECTABLE 500 ML,MEDICAMENTOS,2022-07,1,639.0,1017.02,770.0,1017.02,Regresión Lineal
703180,CLORURO DE SODIO 9% SOL. INYECTABLE x 500ML,MEDICAMENTOS,2022-07,1,2301.39,2359.26,2448.0,2448.0,Media móvil
703187,CANISTER 1100ML,DISPOSITIVOS MEDICO,2022-07,1,18.65,14.53,10.67,14.53,Regresión Lineal
703366,URGOTUL AG 10X12CM,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.0,0.33,0.33,Media móvil
703609,BRAZALETE NEO/5,DISPOSITIVOS MEDICO,2022-07,1,0.18,0.0,0.33,0.33,Media móvil
703645,NIFEDIPINO CÁPSULA 30MG,MEDICAMENTOS,2022-07,1,1619.85,1072.79,1532.0,1619.85,XGBoost
703652,URSODEOXICOLICO ACIDO TABLETA 300MG,MEDICAMENTOS,2022-07,1,2.11,51.81,20.33,20.33,Media móvil
703654,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G,MEDICAMENTOS,2022-07,1,2.72,11.29,8.67,11.29,Regresión Lineal
703665,KIT MICRONEBULIZADOR PEDIATRICO,DISPOSITIVOS MEDICO,2022-07,1,2.52,1.5,2.67,2.52,XGBoost
703668,VALPROICO ÁCIDO 500MG/5 ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,158.19,186.37,239.67,239.67,Media móvil
703672,ASCORBICO ACIDO 500MG TABLETA  (VITAMINA C),MEDICAMENTOS,2022-07,1,777.72,851.78,953.0,953.0,Media móvil
703686,CARBONATO DE LITIO 300MG TABLETA ,MEDICAMENTOS,2022-07,1,0.15,0.0,0.0,0.15,XGBoost
703694,DOMPERIDONA 10MG TABLETA ,MEDICAMENTOS,2022-07,1,0.09,0.0,0.0,0.0,Media móvil
703708,REMIFENTANIL POLVO LIOFILIZADO 2MG ,CONTROLADOS,2022-07,1,0.05,0.0,0.33,0.33,Media móvil
703723,CLORURO DE SODIO 9% SOL. INYECTABLE x 100ML,MEDICAMENTOS,2022-07,1,7770.69,5299.79,6814.0,7770.69,XGBoost
703730,S/TRACH-CARE 14FR/ 4445P02514  CORTA ,DISPOSITIVOS MEDICO,2022-07,1,29.66,11.4,29.33,29.66,XGBoost
703735,CLORURO DE SODIO 9% SOL. INYECTABLE x 1000ML,MEDICAMENTOS,2022-07,1,1156.3,929.53,1057.0,1057.0,Media móvil
703754,MORFINA 10MG/1ML SOL. INYECTABLE,CONTROLADOS,2022-07,1,177.63,266.67,181.33,266.67,Regresión Lineal
703755,MORFINA SOLUCION ORAL 30MG/ML x 30ML,CONTROLADOS,2022-07,1,0.28,0.0,0.0,0.0,Regresión Lineal
703775,HARTMAN SOLUCION INYECTABLE 1000 ML,MEDICAMENTOS,2022-07,1,1580.43,2072.06,1642.67,2072.06,Regresión Lineal
703782,HIDROMORFONA 2MG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,167.62,188.53,212.33,167.62,XGBoost
703789,RISPERIDONA 1 MG TABLETA ,MEDICAMENTOS,2022-07,1,30.93,37.23,26.67,26.67,Media móvil
704102,HIERRO SACAROSA SOL. INYECTABLE 100MG/5ML,MEDICAMENTOS,2022-07,1,30.81,45.24,43.33,30.81,XGBoost
704205,"METOTREXATE TABLETA 2,5MG",MEDICAMENTOS,2022-07,1,4.14,29.18,9.0,29.18,Regresión Lineal
704252,CASPOFUNGINA 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,21.6,45.41,44.33,44.33,Media móvil
704256,CLORURO DE SODIO 9% SOL. INYECTABLE x 50ML,MEDICAMENTOS,2022-07,1,863.96,830.71,962.67,962.67,Media móvil
704292,FOSFOMICINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-07,1,0.52,0.0,1.67,1.67,Media móvil
704298,CONDON  S/LUBRICAR X 3 ,DISPOSITIVOS MEDICO,2022-07,1,1.33,3.59,3.0,3.0,Media móvil
704308,ALGODON LAMINADO 3X5 ,DISPOSITIVOS MEDICO,2022-07,1,0.35,0.46,0.67,0.46,Regresión Lineal
704336,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA 0.3% x 10 ML ,MEDICAMENTOS,2022-07,1,0.12,0.0,0.33,0.33,Media móvil
704346,ACICLOVIR UNGÜENTO TOPICO 5% x 15 GRAMOS,MEDICAMENTOS,2022-07,1,0.48,0.0,0.33,0.48,XGBoost
704381,BOLSA OSTOMIA OP/38MM ,DISPOSITIVOS MEDICO,2022-07,1,0.28,0.0,0.33,0.33,Media móvil
704417,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG",MEDICAMENTOS,2022-07,1,0.32,0.0,0.0,0.0,Media móvil
704444,"PULMOCARE SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML)) ALIMENTO PARA PROPÓSITO",NUTRICION,2022-07,1,247.16,387.31,426.67,426.67,Media móvil
705183,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M,DISPOSITIVOS MEDICO,2022-07,1,3.63,0.02,1.67,1.67,Media móvil
705294,ELECTRODO BIPOLAR  6FRX110X10 AI-06210,MEDICAMENTOS,2022-07,1,0.89,0.0,1.0,1.0,Media móvil
705297,PIRIDOXINA CÁPSULA 50MG (VITAMINA B6),MEDICAMENTOS,2022-07,1,83.31,70.57,101.0,70.57,Regresión Lineal
705353,FLUCONAZOL 50 MG/5ML SUSPENSION ,MEDICAMENTOS,2022-07,1,1.07,0.97,3.0,3.0,Media móvil
705431,CATETER SWAN GANZ 5L 831HF75P,DISPOSITIVOS MEDICO,2022-07,1,0.54,1.59,1.33,1.33,Media móvil
705488,PROPANOLOL TABLETA 40MG,MEDICAMENTOS,2022-07,1,138.48,117.88,114.33,117.88,Regresión Lineal
705498,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -,MEDICAMENTOS,2022-07,1,0.0,33.81,10.0,10.0,Media móvil
705505,GASA ESTERIL 7.5 X 7.5 ,DISPOSITIVOS MEDICO,2022-07,1,0.02,0.0,0.0,0.02,XGBoost
705561,PREGABALINA CAPSULA 25MG,MEDICAMENTOS,2022-07,1,1.15,0.0,0.0,0.0,Media móvil
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,2022-07,1,0.45,1.43,5.67,5.67,Media móvil
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,2022-07,1,0.15,0.0,0.0,0.0,Media móvil
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-07,1,42.3,26.54,19.33,19.33,Media móvil
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,2022-07,1,0.24,0.0,0.0,0.0,Media móvil
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,2022-07,1,0.42,0.0,0.33,0.33,Media móvil
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,2022-07,1,0.16,0.0,0.67,0.67,Media móvil
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,2022-07,1,0.05,0.0,0.33,0.33,Media móvil
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,2022-07,1,0.33,0.0,0.0,0.33,XGBoost
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,2022-07,1,4.08,9.11,8.67,8.67,Media móvil
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-07,1,0.35,0.0,0.67,0.35,XGBoost
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,0.65,0.0,0.0,0.65,XGBoost
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,2022-07,1,8.56,9.74,9.33,9.33,Media móvil
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,2022-07,1,9.5,7.51,12.67,12.67,Media móvil
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,2022-07,1,0.39,0.0,0.33,0.33,Media móvil
706261,GELATINA FLUIDA MODIFICADA EN SOLUCIÓN IÓNICA SOLUCIÓN INYECTABLE 20G/500ML,MEDICAMENTOS,2022-07,1,0.2,0.0,0.0,0.0,Media móvil
706577,APLICADOR NITRATO DE PLATA,DISPOSITIVOS MEDICO,2022-07,1,0.03,0.0,0.0,0.03,XGBoost
706670,ACICLOVIR TABLETA 800MG,MEDICAMENTOS,2022-07,1,0.2,221.06,70.33,70.33,Media móvil
706682,QUETIAPINA TABLETA 100MG,MEDICAMENTOS,2022-07,1,10.63,8.5,48.33,48.33,Media móvil
706722,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/125UI,MEDICAMENTOS,2022-07,1,8.7,90.54,26.67,90.54,Regresión Lineal
707118,AZITROMICINA TABLETA 500MG,MEDICAMENTOS,2022-07,1,1.52,23.58,34.0,34.0,Media móvil
707121,CIPROFLOXACINO 500MG TABLETA,MEDICAMENTOS,2022-07,1,29.38,90.89,45.67,29.38,XGBoost
707126,ACETAMINOFEN JARABE 150 MG/5 ML FRASCO x 60 ML,MEDICAMENTOS,2022-07,1,0.91,0.0,1.33,0.91,XGBoost
707137,LORATADINA JARABE 1MG/1ML (100MG/100ML),MEDICAMENTOS,2022-07,1,0.18,0.0,0.67,0.67,Media móvil
707251,SILDENAFIL TABLETA 50MG,MEDICAMENTOS,2022-07,1,3.55,9.07,15.0,15.0,Media móvil
707258,TRANSDUCTOR PLASTICO,DISPOSITIVOS MEDICO,2022-07,1,197.92,168.73,212.0,197.92,XGBoost
707300,SURFACTANTE PULMONAR PORCINO SUSPENSIÓN INYECTABLE 240MG/3ML,MEDICAMENTOS,2022-07,1,0.51,0.0,0.67,0.51,XGBoost
707547,AGUJA COAXIAL MCXS 14X10,DISPOSITIVOS MEDICO,2022-07,1,0.09,0.0,0.0,0.0,Media móvil
707596,ONDANSETRON SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-07,1,181.11,9.81,51.67,181.11,XGBoost
707597,ONDANSETRON SOL. INYECTABLE 8MG/4ML,MEDICAMENTOS,2022-07,1,297.78,337.52,382.0,382.0,Media móvil
707610,COLECALCIFEROL 25.000 UI,MEDICAMENTOS,2022-07,1,0.25,0.0,0.0,0.0,Media móvil
707621,CEFTOLOZANO/TAZOBACTAM 1.5G (1+0.5G) POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-07,1,1.41,0.0,0.0,1.41,XGBoost
707755,METOPROLOL SUCCINATO TABLETA 50MG,MEDICAMENTOS,2022-07,1,84.42,156.19,123.67,84.42,XGBoost
