producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_baseline,prediccion_final,metodo_usado
700572,"METILERGOMETRINA SOL. INYECTABLE 0,2MG ",CONTROLADOS,2022-07,1,0.41,0.0,0.41,XGBoost
700572,"METILERGOMETRINA SOL. INYECTABLE 0,2MG ",CONTROLADOS,2022-08,2,0.32,0.14,0.32,XGBoost
700572,"METILERGOMETRINA SOL. INYECTABLE 0,2MG ",CONTROLADOS,2022-09,3,0.48,0.24,0.48,XGBoost
700575,"ENOXAPARINA 20MG/0,2ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,117.2,153.33,117.2,XGBoost
700575,"ENOXAPARINA 20MG/0,2ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,119.58,99.73,119.58,XGBoost
700575,"ENOXAPARINA 20MG/0,2ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,131.53,107.59,131.53,XGBoost
700577,"ENOXAPARINA 60MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,381.59,371.67,381.59,XGBoost
700577,"ENOXAPARINA 60MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,393.3,369.86,393.3,XGBoost
700577,"ENOXAPARINA 60MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,371.22,386.63,371.22,XGBoost
700578,"ENOXAPARINA 80MG/0,8ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,157.58,158.0,157.58,XGBoost
700578,"ENOXAPARINA 80MG/0,8ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,156.04,131.53,156.04,XGBoost
700578,"ENOXAPARINA 80MG/0,8ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,172.8,142.54,172.8,XGBoost
700587,MEPERIDINA 100MG/2ML SOL. INYECTABLE,CONTROLADOS,2022-07,1,27.11,61.33,61.33,Media móvil
700587,MEPERIDINA 100MG/2ML SOL. INYECTABLE,CONTROLADOS,2022-08,2,40.7,47.11,47.11,Media móvil
700587,MEPERIDINA 100MG/2ML SOL. INYECTABLE,CONTROLADOS,2022-09,3,44.46,46.81,46.81,Media móvil
700605,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,4.65,0.0,4.65,XGBoost
700605,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,11.07,1.55,11.07,XGBoost
700605,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,7.36,5.24,7.36,XGBoost
700628,CLARITROMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,237.67,307.33,237.67,XGBoost
700628,CLARITROMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,203.1,342.56,203.1,XGBoost
700628,CLARITROMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,197.95,300.26,197.95,XGBoost
700629,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-07,1,4.3,4.33,4.33,Media móvil
700629,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-08,2,3.57,4.78,4.78,Media móvil
700629,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-09,3,4.26,4.04,4.04,Media móvil
700630,ALPROSTADIL SOLUCIÓN INYECTABLE 500MCG/1ML,MEDICAMENTOS,2022-07,1,0.43,0.33,0.43,XGBoost
700630,ALPROSTADIL SOLUCIÓN INYECTABLE 500MCG/1ML,MEDICAMENTOS,2022-08,2,0.5,0.48,0.5,XGBoost
700630,ALPROSTADIL SOLUCIÓN INYECTABLE 500MCG/1ML,MEDICAMENTOS,2022-09,3,0.5,0.31,0.5,XGBoost
700631,"OCTREOTIDE SOLUCIÓN INYECTABLE 0,1MG/1ML",MEDICAMENTOS,2022-07,1,7.14,0.0,7.14,XGBoost
700631,"OCTREOTIDE SOLUCIÓN INYECTABLE 0,1MG/1ML",MEDICAMENTOS,2022-08,2,14.4,2.38,14.4,XGBoost
700631,"OCTREOTIDE SOLUCIÓN INYECTABLE 0,1MG/1ML",MEDICAMENTOS,2022-09,3,23.35,7.18,23.35,XGBoost
700634,MEROPENEM POLVO LIOFILIZADO 1000 MG,MEDICAMENTOS,2022-07,1,1625.99,1681.0,1625.99,XGBoost
700634,MEROPENEM POLVO LIOFILIZADO 1000 MG,MEDICAMENTOS,2022-08,2,1624.88,1710.33,1624.88,XGBoost
700634,MEROPENEM POLVO LIOFILIZADO 1000 MG,MEDICAMENTOS,2022-09,3,1596.6,1677.29,1596.6,XGBoost
700639,ANFOTERICINA B 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,6.5,30.67,30.67,Media móvil
700639,ANFOTERICINA B 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,6.58,39.89,39.89,Media móvil
700639,ANFOTERICINA B 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,8.89,32.85,32.85,Media móvil
700640,TRIMETOPRIM/SULFAMETOXAZOL  80MG/400MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,494.88,852.67,494.88,XGBoost
700640,TRIMETOPRIM/SULFAMETOXAZOL  80MG/400MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,691.41,648.96,691.41,XGBoost
700640,TRIMETOPRIM/SULFAMETOXAZOL  80MG/400MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,714.48,666.1,714.48,XGBoost
700644,ADENOSINA 6MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,0.39,0.0,0.39,XGBoost
700644,ADENOSINA 6MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,0.4,0.13,0.4,XGBoost
700644,ADENOSINA 6MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,0.26,0.26,0.26,XGBoost
700645,CEFEPIME 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-07,1,855.66,931.67,855.66,XGBoost
700645,CEFEPIME 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-08,2,815.42,905.55,815.42,XGBoost
700645,CEFEPIME 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-09,3,699.73,901.69,699.73,XGBoost
700646,MILRINONA SOL. INYECTABLE 10MG/10ML,MEDICAMENTOS,2022-07,1,86.39,56.0,56.0,Media móvil
700646,MILRINONA SOL. INYECTABLE 10MG/10ML,MEDICAMENTOS,2022-08,2,73.67,46.67,46.67,Media móvil
700646,MILRINONA SOL. INYECTABLE 10MG/10ML,MEDICAMENTOS,2022-09,3,71.59,56.89,56.89,Media móvil
700651,KETOPROFENO SOLUCIÓN INYECTABLE 100MG/2ML,MEDICAMENTOS,2022-07,1,0.15,0.0,0.15,XGBoost
700651,KETOPROFENO SOLUCIÓN INYECTABLE 100MG/2ML,MEDICAMENTOS,2022-08,2,0.18,0.05,0.18,XGBoost
700651,KETOPROFENO SOLUCIÓN INYECTABLE 100MG/2ML,MEDICAMENTOS,2022-09,3,0.18,0.11,0.18,XGBoost
700694,LIDOCAINA CLORHIDRATO 2% JALEA 30G,MEDICAMENTOS,2022-07,1,120.83,133.67,120.83,XGBoost
700694,LIDOCAINA CLORHIDRATO 2% JALEA 30G,MEDICAMENTOS,2022-08,2,144.4,136.61,144.4,XGBoost
700694,LIDOCAINA CLORHIDRATO 2% JALEA 30G,MEDICAMENTOS,2022-09,3,140.21,119.74,140.21,XGBoost
700741,SACUBITRIL/ VALSARTAN 50 MG TABLETA,MEDICAMENTOS,2022-07,1,11.49,27.33,27.33,Media móvil
700741,SACUBITRIL/ VALSARTAN 50 MG TABLETA,MEDICAMENTOS,2022-08,2,14.18,28.44,28.44,Media móvil
700741,SACUBITRIL/ VALSARTAN 50 MG TABLETA,MEDICAMENTOS,2022-09,3,11.85,25.93,25.93,Media móvil
700749,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)",MEDICAMENTOS,2022-07,1,2.2,3.33,2.2,XGBoost
700749,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)",MEDICAMENTOS,2022-08,2,2.28,4.07,2.28,XGBoost
700749,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)",MEDICAMENTOS,2022-09,3,2.33,2.83,2.33,XGBoost
700757,SALBUTAMOL 5 MG SOL. PARA NEBULIZACIÓN X 10 ML,MEDICAMENTOS,2022-07,1,0.58,1.33,1.33,Media móvil
700757,SALBUTAMOL 5 MG SOL. PARA NEBULIZACIÓN X 10 ML,MEDICAMENTOS,2022-08,2,0.72,0.44,0.72,XGBoost
700757,SALBUTAMOL 5 MG SOL. PARA NEBULIZACIÓN X 10 ML,MEDICAMENTOS,2022-09,3,0.51,0.68,0.51,XGBoost
700762,LIDOCAINA CLORHIDRATO SOLUCIÓN TÓPICA 10%/80G,MEDICAMENTOS,2022-07,1,0.3,0.33,0.3,XGBoost
700762,LIDOCAINA CLORHIDRATO SOLUCIÓN TÓPICA 10%/80G,MEDICAMENTOS,2022-08,2,0.32,0.1,0.32,XGBoost
700762,LIDOCAINA CLORHIDRATO SOLUCIÓN TÓPICA 10%/80G,MEDICAMENTOS,2022-09,3,0.32,0.21,0.32,XGBoost
700779,FENOBARBITAL TABLETA 100MG ,CONTROLADOS,2022-07,1,0.53,0.0,0.53,XGBoost
700779,FENOBARBITAL TABLETA 100MG ,CONTROLADOS,2022-08,2,0.48,0.18,0.48,XGBoost
700779,FENOBARBITAL TABLETA 100MG ,CONTROLADOS,2022-09,3,0.46,0.34,0.46,XGBoost
700786,GASA VASELINADA,DISPOSITIVOS MEDICO,2022-07,1,1.21,0.33,1.21,XGBoost
700786,GASA VASELINADA,DISPOSITIVOS MEDICO,2022-08,2,1.78,0.74,1.78,XGBoost
700786,GASA VASELINADA,DISPOSITIVOS MEDICO,2022-09,3,1.79,1.0,1.79,XGBoost
700791,DEGARELIX 80 MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-07,1,0.0,1.0,1.0,Media móvil
700791,DEGARELIX 80 MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-08,2,0.0,0.33,0.33,Media móvil
700791,DEGARELIX 80 MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-09,3,0.05,0.44,0.44,Media móvil
700800,HALOPERIDOL 5MG TABLETA  ,MEDICAMENTOS,2022-07,1,8.47,34.0,34.0,Media móvil
700800,HALOPERIDOL 5MG TABLETA  ,MEDICAMENTOS,2022-08,2,3.56,18.67,18.67,Media móvil
700800,HALOPERIDOL 5MG TABLETA  ,MEDICAMENTOS,2022-09,3,2.9,23.22,23.22,Media móvil
700809,"PIPERACILINA/TAZOBACTAM POLVO LIOFILIZADO 4,5G",MEDICAMENTOS,2022-07,1,3328.56,3003.33,3328.56,XGBoost
700809,"PIPERACILINA/TAZOBACTAM POLVO LIOFILIZADO 4,5G",MEDICAMENTOS,2022-08,2,3834.16,3194.19,3834.16,XGBoost
700809,"PIPERACILINA/TAZOBACTAM POLVO LIOFILIZADO 4,5G",MEDICAMENTOS,2022-09,3,3856.35,3462.24,3856.35,XGBoost
700813,FOSFOLIPIDOS NATURALES 100MG/4ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-07,1,3.14,2.67,2.67,Media móvil
700813,FOSFOLIPIDOS NATURALES 100MG/4ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-08,2,2.44,2.89,2.89,Media móvil
700813,FOSFOLIPIDOS NATURALES 100MG/4ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-09,3,2.53,2.85,2.85,Media móvil
700815,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)",MEDICAMENTOS,2022-07,1,1.08,2.33,2.33,Media móvil
700815,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)",MEDICAMENTOS,2022-08,2,1.71,2.44,1.71,XGBoost
700815,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)",MEDICAMENTOS,2022-09,3,2.12,1.68,2.12,XGBoost
700817,"BUPIVACAINA 0,5% x 10ML SOL. INYECTABLE",MEDICAMENTOS,2022-07,1,0.06,0.0,0.06,XGBoost
700817,"BUPIVACAINA 0,5% x 10ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.07,0.02,0.07,XGBoost
700817,"BUPIVACAINA 0,5% x 10ML SOL. INYECTABLE",MEDICAMENTOS,2022-09,3,0.04,0.04,0.04,XGBoost
700820,DALTEPARINA SODICA 2.500 UI (ANTIFACTOR XA)  SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,71.36,80.0,71.36,XGBoost
700820,DALTEPARINA SODICA 2.500 UI (ANTIFACTOR XA)  SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,80.25,78.79,80.25,XGBoost
700820,DALTEPARINA SODICA 2.500 UI (ANTIFACTOR XA)  SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,76.7,74.87,76.7,XGBoost
700821,DALTEPARINA SODICA 5.000 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,22.78,27.33,27.33,Media móvil
700821,DALTEPARINA SODICA 5.000 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,12.43,24.11,24.11,Media móvil
700821,DALTEPARINA SODICA 5.000 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,19.11,32.15,32.15,Media móvil
700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,130.43,103.0,130.43,XGBoost
700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,164.07,119.48,164.07,XGBoost
700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,150.97,131.17,150.97,XGBoost
700851,AGUA ESTERIL PARA INYECCION 5ML,MEDICAMENTOS,2022-07,1,2762.48,2856.0,2762.48,XGBoost
700851,AGUA ESTERIL PARA INYECCION 5ML,MEDICAMENTOS,2022-08,2,2494.15,2513.16,2494.15,XGBoost
700851,AGUA ESTERIL PARA INYECCION 5ML,MEDICAMENTOS,2022-09,3,2494.15,2474.21,2494.15,XGBoost
700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,74.82,57.0,57.0,Media móvil
700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,81.27,51.33,51.33,Media móvil
700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,76.16,47.44,47.44,Media móvil
700873,URSODEOXICOLICO ACIDO TABLETA 600MG,MEDICAMENTOS,2022-07,1,2.29,0.0,2.29,XGBoost
700873,URSODEOXICOLICO ACIDO TABLETA 600MG,MEDICAMENTOS,2022-08,2,2.79,0.76,2.79,XGBoost
700873,URSODEOXICOLICO ACIDO TABLETA 600MG,MEDICAMENTOS,2022-09,3,3.71,1.69,3.71,XGBoost
700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",CONTROLADOS,2022-07,1,1361.47,1405.0,1361.47,XGBoost
700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",CONTROLADOS,2022-08,2,1302.98,1581.49,1302.98,XGBoost
700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",CONTROLADOS,2022-09,3,1307.78,1470.48,1307.78,XGBoost
700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",MEDICAMENTOS,2022-07,1,37.78,32.67,32.67,Media móvil
700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,37.16,33.89,33.89,Media móvil
700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",MEDICAMENTOS,2022-09,3,38.89,34.52,34.52,Media móvil
700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,194.4,182.33,194.4,XGBoost
700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,174.42,174.8,174.42,XGBoost
700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,160.23,201.28,160.23,XGBoost
700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",MEDICAMENTOS,2022-07,1,3162.52,3239.67,3162.52,XGBoost
700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",MEDICAMENTOS,2022-08,2,3614.16,3181.17,3614.16,XGBoost
700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",MEDICAMENTOS,2022-09,3,3431.56,3227.9,3431.56,XGBoost
700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,MEDICAMENTOS,2022-07,1,0.1,0.0,0.1,XGBoost
700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,MEDICAMENTOS,2022-08,2,0.11,0.03,0.11,XGBoost
700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,MEDICAMENTOS,2022-09,3,0.07,0.07,0.07,XGBoost
700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",MEDICAMENTOS,2022-07,1,2.53,3.67,3.67,Media móvil
700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",MEDICAMENTOS,2022-08,2,3.31,1.89,1.89,Media móvil
700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",MEDICAMENTOS,2022-09,3,3.15,2.19,2.19,Media móvil
700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,MEDICAMENTOS,2022-07,1,0.1,0.0,0.1,XGBoost
700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,MEDICAMENTOS,2022-08,2,0.31,0.03,0.31,XGBoost
700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,MEDICAMENTOS,2022-09,3,0.31,0.14,0.31,XGBoost
700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,0.59,0.67,0.59,XGBoost
700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.74,0.86,0.74,XGBoost
700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,1.06,1.11,1.06,XGBoost
700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),MEDICAMENTOS,2022-07,1,23.9,20.33,20.33,Media móvil
700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),MEDICAMENTOS,2022-08,2,6.03,6.78,6.78,Media móvil
700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),MEDICAMENTOS,2022-09,3,21.57,9.04,9.04,Media móvil
700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,MEDICAMENTOS,2022-07,1,0.45,0.0,0.45,XGBoost
700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,MEDICAMENTOS,2022-08,2,0.37,0.15,0.37,XGBoost
700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,MEDICAMENTOS,2022-09,3,0.45,0.27,0.45,XGBoost
700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-07,1,28.1,60.33,60.33,Media móvil
700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-08,2,78.92,38.44,78.92,XGBoost
700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-09,3,65.4,53.08,65.4,XGBoost
700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,NUTRICION,2022-07,1,20.31,32.33,32.33,Media móvil
700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,NUTRICION,2022-08,2,15.62,29.44,29.44,Media móvil
700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,NUTRICION,2022-09,3,19.35,30.26,30.26,Media móvil
700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-07,1,8.85,11.0,8.85,XGBoost
700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-08,2,17.84,12.28,17.84,XGBoost
700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-09,3,21.33,11.9,21.33,XGBoost
700968,"ENSURE SOLUCIÓN ORAL 1,05KCAL/1ML (248,9KCAL/237ML) ALIMENTO LIQUIDO CON PROTEÍN",NUTRICION,2022-07,1,24.85,103.67,103.67,Media móvil
700968,"ENSURE SOLUCIÓN ORAL 1,05KCAL/1ML (248,9KCAL/237ML) ALIMENTO LIQUIDO CON PROTEÍN",NUTRICION,2022-08,2,82.08,75.89,75.89,Media móvil
700968,"ENSURE SOLUCIÓN ORAL 1,05KCAL/1ML (248,9KCAL/237ML) ALIMENTO LIQUIDO CON PROTEÍN",NUTRICION,2022-09,3,57.19,66.52,66.52,Media móvil
700971,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR",NUTRICION,2022-07,1,18.24,17.0,17.0,Media móvil
700971,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR",NUTRICION,2022-08,2,11.92,21.0,21.0,Media móvil
700971,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR",NUTRICION,2022-09,3,21.85,24.33,24.33,Media móvil
700974,GLUCERNA SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO LÍQUIDO PARA PROP,NUTRICION,2022-07,1,18.47,22.0,22.0,Media móvil
700974,GLUCERNA SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO LÍQUIDO PARA PROP,NUTRICION,2022-08,2,23.92,22.67,22.67,Media móvil
700974,GLUCERNA SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO LÍQUIDO PARA PROP,NUTRICION,2022-09,3,25.3,21.56,21.56,Media móvil
700975,(NUTREN SOLUCIÓN ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LÍQUIDO PARA USOS NUT,NUTRICION,2022-07,1,113.55,204.33,113.55,XGBoost
700975,(NUTREN SOLUCIÓN ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LÍQUIDO PARA USOS NUT,NUTRICION,2022-08,2,184.59,93.18,184.59,XGBoost
700975,(NUTREN SOLUCIÓN ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LÍQUIDO PARA USOS NUT,NUTRICION,2022-09,3,234.77,121.05,234.77,XGBoost
700980,(PEPTAMEN PREBIO SOL. ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LIQUIDO CON PROTE,NUTRICION,2022-07,1,14.84,52.0,52.0,Media móvil
700980,(PEPTAMEN PREBIO SOL. ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LIQUIDO CON PROTE,NUTRICION,2022-08,2,3.43,69.33,69.33,Media móvil
700980,(PEPTAMEN PREBIO SOL. ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LIQUIDO CON PROTE,NUTRICION,2022-09,3,5.23,40.44,40.44,Media móvil
700997,SODIO BICARBONATO POLVO SOL. ORAL x 2.8 GRAMOS,MEDICAMENTOS,2022-07,1,0.4,0.33,0.4,XGBoost
700997,SODIO BICARBONATO POLVO SOL. ORAL x 2.8 GRAMOS,MEDICAMENTOS,2022-08,2,0.4,0.47,0.4,XGBoost
700997,SODIO BICARBONATO POLVO SOL. ORAL x 2.8 GRAMOS,MEDICAMENTOS,2022-09,3,0.42,0.27,0.42,XGBoost
701003,BUDESONIDA 100 MCG/PUFF x 200 PUFF,MEDICAMENTOS,2022-07,1,0.0,0.33,0.33,Media móvil
701003,BUDESONIDA 100 MCG/PUFF x 200 PUFF,MEDICAMENTOS,2022-08,2,0.12,0.11,0.12,XGBoost
701003,BUDESONIDA 100 MCG/PUFF x 200 PUFF,MEDICAMENTOS,2022-09,3,0.12,0.15,0.12,XGBoost
701035,"BETAMETILDIGOXINA TABLETA 0,1MG",MEDICAMENTOS,2022-07,1,0.37,8.67,8.67,Media móvil
701035,"BETAMETILDIGOXINA TABLETA 0,1MG",MEDICAMENTOS,2022-08,2,0.08,10.22,10.22,Media móvil
701035,"BETAMETILDIGOXINA TABLETA 0,1MG",MEDICAMENTOS,2022-09,3,0.87,6.3,6.3,Media móvil
701079,PREDNISONA TABLETA 50MG,MEDICAMENTOS,2022-07,1,65.23,162.33,162.33,Media móvil
701079,PREDNISONA TABLETA 50MG,MEDICAMENTOS,2022-08,2,58.12,156.78,156.78,Media móvil
701079,PREDNISONA TABLETA 50MG,MEDICAMENTOS,2022-09,3,103.47,134.04,103.47,XGBoost
701175,PROPAFENONA TABLETA 150MG,MEDICAMENTOS,2022-07,1,0.8,8.0,8.0,Media móvil
701175,PROPAFENONA TABLETA 150MG,MEDICAMENTOS,2022-08,2,0.54,10.67,10.67,Media móvil
701175,PROPAFENONA TABLETA 150MG,MEDICAMENTOS,2022-09,3,0.37,14.22,14.22,Media móvil
701210,METIMAZOL TABLETA 5MG,MEDICAMENTOS,2022-07,1,189.14,131.67,189.14,XGBoost
701210,METIMAZOL TABLETA 5MG,MEDICAMENTOS,2022-08,2,188.12,159.05,188.12,XGBoost
701210,METIMAZOL TABLETA 5MG,MEDICAMENTOS,2022-09,3,170.17,194.75,170.17,XGBoost
701277,BOLSA NUTRICION ENTERAL 1500 ML,DISPOSITIVOS MEDICO,2022-07,1,93.08,109.0,109.0,Media móvil
701277,BOLSA NUTRICION ENTERAL 1500 ML,DISPOSITIVOS MEDICO,2022-08,2,83.95,115.0,115.0,Media móvil
701277,BOLSA NUTRICION ENTERAL 1500 ML,DISPOSITIVOS MEDICO,2022-09,3,77.43,112.0,112.0,Media móvil
