producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,usar_ml,categoria,nombre_producto
700401,16,1.3333333333333333,1.556997888323046,1.1677484162422846,Alta,0.9993673406756245,C,True,MEDICAMENTOS,SUCRALFATO SUSPENSIÓN ORAL 20%/200ML
118494,16,1.3333333333333333,1.3026778945578592,0.9770084209183945,Media,0.999375286161645,C,False,MEDICAMENTOS,DEXAMETASONA SOLUCIÓN OFTÁLMICA 5ML
A001221,16,1.3333333333333333,1.9694638556693238,1.477097891751993,Alta,0.9993832316476654,C,True,MEDICAMENTOS,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML"
H011201,16,1.3333333333333333,1.3706888336846839,1.028016625263513,Alta,0.9993911771336857,C,True,MEDICAMENTOS,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS
705294,16,1.3333333333333333,0.9847319278346618,0.7385489458759964,Media,0.9993991226197062,C,False,MEDICAMENTOS,ELECTRODO BIPOLAR  6FRX110X10 AI-06210
707126,16,1.3333333333333333,1.9694638556693238,1.477097891751993,Alta,0.9994070681057267,C,True,MEDICAMENTOS,ACETAMINOFEN JARABE 150 MG/5 ML FRASCO x 60 ML
720209,16,1.3333333333333333,2.9644356609443876,2.223326745708291,Alta,0.999415013591747,C,True,MEDICAMENTOS,MINOCICLINA 100 MG TAB
707300,15,1.25,1.4222261679238195,1.1377809343390557,Alta,0.9994224624848912,C,True,MEDICAMENTOS,SURFACTANTE PULMONAR PORCINO SUSPENSIÓN INYECTABLE 240MG/3ML
770143,15,1.25,2.527125567985025,2.02170045438802,Alta,0.9994299113780353,C,True,MEDICAMENTOS,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)"
E007231,15,1.25,2.261335084333227,1.8090680674665816,Alta,0.9994373602711795,C,True,MEDICAMENTOS,ERITROMICINA 250MG/5ML SUSPENSION ORAL
702437,15,1.25,1.2154310870109941,0.9723448696087953,Media,0.9994448091643235,C,False,DISPOSITIVOS MEDICO,NIPLE CONECTOR MAG 02 HUDSON 
717262,15,1.25,1.864744681524183,1.4917957452193464,Alta,0.9994522580574677,C,True,CONTROLADOS,OXITOCINA 10UI SOL. INYECTABLE
702047,14,1.1666666666666667,0.9374368665610922,0.8035173141952218,Media,0.9994592103577356,C,False,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 20
702307,13,1.0833333333333333,2.151461800448216,1.9859647388752764,Alta,0.9994656660651272,C,True,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 32MM NINOS 
719841,13,1.0833333333333333,1.3113721705515065,1.2104973882013907,Alta,0.9994721217725188,C,True,MEDICAMENTOS,LIDOCAINA/EPINEFRINA SOLUCIÓN INYECTABLE 2%/50ML
719878,13,1.0833333333333333,1.0836246694508318,1.0002689256469217,Alta,0.9994785774799103,C,True,DISPOSITIVOS MEDICO,UNNA BOTA
20039341,13,1.0833333333333333,2.391588796113782,2.207620427181953,Alta,0.999485033187302,C,True,MEDICAMENTOS,TICAGRELOR TABLETA 90MG
702033,13,1.0833333333333333,1.5050420310248864,1.3892695670998954,Alta,0.9994914888946935,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 20FRX30CM   
717838,13,1.0833333333333333,2.391588796113782,2.207620427181953,Alta,0.9994979446020851,C,True,DISPOSITIVOS MEDICO,MECHAS NASALES REF 2248 
716958,13,1.0833333333333333,1.3113721705515067,1.210497388201391,Alta,0.9995044003094766,C,True,DISPOSITIVOS MEDICO,CATETER  UMBILICAL 2.5 FR
702208,13,1.0833333333333333,1.6213537179739277,1.4966342012067027,Alta,0.9995108560168683,C,True,DISPOSITIVOS MEDICO,JELCO 16G X 2-1/4 LARGO
714463,12,1.0,1.7056057308448835,1.7056057308448835,Alta,0.9995168151313836,C,True,MEDICAMENTOS,RIVAROXABAN TABLETA 20MG
718005,12,1.0,2.088931871468374,2.088931871468374,Alta,0.9995227742458989,C,True,MEDICAMENTOS,ABACAVIR/LAMIVUDINA TABLETA 600MG/300MG
710039,12,1.0,1.4770978917519928,1.4770978917519928,Alta,0.9995287333604141,C,True,DISPOSITIVOS MEDICO,SEDA  0 CS424 (GS-21)SOFSILK  TYCO
702037,12,1.0,0.9534625892455924,0.9534625892455924,Media,0.9995346924749295,C,False,DISPOSITIVOS MEDICO,SONDA FOLEY 3 VÍAS 22FRX30CM     
720208,12,1.0,1.651445647689541,1.651445647689541,Alta,0.9995406515894448,C,True,DISPOSITIVOS MEDICO,APOSITO ESTERIL DE ALGINATO DE CALCIO CON PLATA ALGISITE
709757,11,0.9166666666666666,0.90033663737852,0.9821854225947492,Media,0.9995461141110838,C,False,CONTROLADOS,DIAZEPAM SOLUCIÓN INYECTABLE 10MG/2ML 
705958,11,0.9166666666666666,2.6097137890209456,2.846960497113759,Alta,0.9995515766327229,C,True,MEDICAMENTOS,MEMANTINA TABLETA 10MG
704346,11,0.9166666666666666,1.6213537179739277,1.7687495105170121,Alta,0.9995570391543619,C,True,MEDICAMENTOS,ACICLOVIR UNGÜENTO TOPICO 5% x 15 GRAMOS
700422,11,0.9166666666666666,0.6685579234215214,0.7293359164598416,Media,0.9995625016760009,C,False,CONTROLADOS,FENOBARBITAL SOLUCIÓN ORAL 4MG/1ML 
701954,11,0.9166666666666666,0.9962049198956219,1.0867690035224966,Alta,0.99956796419764,C,True,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 45 50MM
162378,11,0.9166666666666666,2.2343733444579583,2.4374981939541365,Alta,0.9995734267192791,C,True,MEDICAMENTOS,ACETAMINOFEN/HIDROCODONA TABLETA 325MG/5MG
T0000006,11,0.9166666666666666,3.1754264805429417,3.464101615137755,Alta,0.9995788892409181,C,True,MEDICAMENTOS,TRIMEBUTINA SOL. INYECTABLE 50MG/5ML
M0000015,11,0.9166666666666666,2.6097137890209456,2.846960497113759,Alta,0.9995843517625571,C,True,MEDICAMENTOS,MEMANTINA TBL. 10 MG
C008232,11,0.9166666666666666,1.164500152881315,1.270363803143253,Alta,0.9995898142841961,C,True,MEDICAMENTOS,CEFALEXINA 250MG/5ML POLVO PARA SOLUCION ORAL
702040,11,0.9166666666666666,1.2401124093721456,1.3528499011332498,Alta,0.9995952768058352,C,True,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 6 
I009711,11,0.9166666666666666,1.2401124093721456,1.3528499011332498,Alta,0.9996007393274742,C,True,MEDICAMENTOS,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI)
705431,11,0.9166666666666666,0.90033663737852,0.9821854225947492,Media,0.9996062018491132,C,False,DISPOSITIVOS MEDICO,CATETER SWAN GANZ 5L 831HF75P
Z002721,10,0.8333333333333334,0.8348471099367218,1.0018165319240662,Alta,0.999611167777876,C,True,MEDICAMENTOS,ZOLEDRONICO ÁCIDO POLVO LIOFILIZADO 4MG/5ML 
700320,10,0.8333333333333334,1.3371158468430429,1.6045390162116513,Alta,0.9996161337066387,C,True,MEDICAMENTOS,LEVETIRACETAM 100 MG/ML SOLUCION ORAL x 300 ML
711321,10,0.8333333333333334,0.8348471099367218,1.0018165319240662,Alta,0.9996210996354015,C,True,DISPOSITIVOS MEDICO,ADAPTADOR P/CO-SET REF-93505
700779,10,0.8333333333333334,2.886751345948128,3.4641016151377535,Alta,0.9996260655641642,C,True,CONTROLADOS,FENOBARBITAL TABLETA 100MG 
730033,10,0.8333333333333334,0.5773502691896257,0.6928203230275508,Media,0.999631031492927,C,False,MEDICAMENTOS,"CARBONATO DE CALCIO/VITAMINA D3/ZINC SUSPENSIÓN ORAL 300MG/100UI/7,5MG/5ML (108"
720211,10,0.8333333333333334,2.8867513459481287,3.4641016151377544,Alta,0.9996359974216897,C,True,MEDICAMENTOS,ESOMEPRAZOL 10 MG GRANULOS SOBRE (NEDOX)
702326,10,0.8333333333333334,1.0298573010888745,1.2358287613066494,Alta,0.9996409633504525,C,True,DISPOSITIVOS MEDICO,BOLSA OSTOMIA  OP45MM 
702706,10,0.8333333333333334,1.1146408580454255,1.3375690296545104,Alta,0.9996459292792153,C,True,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 2.5 S/BL 
702445,10,0.8333333333333334,2.1248885888797826,2.549866306655739,Alta,0.999650895207978,C,True,CONTROLADOS,BUPRENORFINA PARCHE TRANSDERMICO 20MG 
701841,10,0.8333333333333334,1.4668044012461756,1.7601652814954107,Alta,0.9996558611367409,C,True,DISPOSITIVOS MEDICO,ALGODON LAMINADO 4X5
701965,10,0.8333333333333334,0.8348471099367218,1.0018165319240662,Alta,0.9996608270655036,C,True,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 32FR
E0000003,10,0.8333333333333334,1.8504708655481241,2.2205650386577487,Alta,0.9996657929942664,C,True,MEDICAMENTOS,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML
0006422,10,0.8333333333333334,1.0298573010888745,1.2358287613066494,Alta,0.9996707589230291,C,True,MEDICAMENTOS,"OXIMETAZOLINA SOLUCIÓN NASAL 0,05% "
702039,9,0.75,1.4847711791873706,1.9796949055831607,Alta,0.9996752282589155,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 3 VÍAS 24FRX30CM    
N001701,9,0.75,1.2154310870109943,1.6205747826813257,Alta,0.999679697594802,C,True,MEDICAMENTOS,"NALOXONA 0,4MG/1ML SOL. INYECTABLE"
730126,9,0.75,0.9653072991634227,1.2870763988845637,Alta,0.9996841669306885,C,True,DISPOSITIVOS MEDICO,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 
702321,9,0.75,1.7645499039801518,2.352733205306869,Alta,0.999688636266575,C,True,DISPOSITIVOS MEDICO,BOLSA OSTOMIA 32MM NINOS 
730200,9,0.75,0.9653072991634227,1.2870763988845637,Alta,0.9996931056024615,C,True,DISPOSITIVOS MEDICO,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA 
700572,9,0.75,1.7645499039801522,2.3527332053068695,Alta,0.999697574938348,C,True,CONTROLADOS,"METILERGOMETRINA SOL. INYECTABLE 0,2MG "
N011701,9,0.75,0.8660254037844386,1.1547005383792515,Alta,0.9997020442742345,C,True,MEDICAMENTOS,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML
717455,9,0.75,1.864744681524183,2.486326242032244,Alta,0.999706513610121,C,True,MEDICAMENTOS,IVABRADINE TABLETA 5MG
700949,9,0.75,1.764549903980152,2.3527332053068695,Alta,0.9997109829460075,C,True,MEDICAMENTOS,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE
704292,9,0.75,1.0552897060221726,1.407052941362897,Alta,0.999715452281894,C,True,MEDICAMENTOS,FOSFOMICINA GRANULOS PARA SUSPENCIÓN ORAL 3G
P036701,8,0.6666666666666666,0.6513389472789296,0.9770084209183945,Media,0.9997194250249042,C,False,MEDICAMENTOS,PROTAMINA SOLUCIÓN INYECTABLE 5000UI
700644,8,0.6666666666666666,1.3706888336846839,2.056033250527026,Alta,0.9997233977679143,C,True,MEDICAMENTOS,ADENOSINA 6MG/2ML SOL. INYECTABLE 
A008231,8,0.6666666666666666,2.3094010767585034,3.4641016151377553,Alta,0.9997273705109245,C,True,MEDICAMENTOS,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML
714819,8,0.6666666666666666,1.7752507291971888,2.6628760937957834,Alta,0.9997313432539348,C,True,MEDICAMENTOS,MOSAPRIDA TABLETA 5MG
700630,8,0.6666666666666666,1.435481125130547,2.1532216876958206,Alta,0.999735315996945,C,True,MEDICAMENTOS,ALPROSTADIL SOLUCIÓN INYECTABLE 500MCG/1ML
700651,8,0.6666666666666666,2.3094010767585034,3.4641016151377553,Alta,0.9997392887399552,C,True,MEDICAMENTOS,KETOPROFENO SOLUCIÓN INYECTABLE 100MG/2ML
706053,8,0.6666666666666666,0.9847319278346618,1.4770978917519928,Alta,0.9997432614829653,C,True,MEDICAMENTOS,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG
702148,8,0.6666666666666666,1.3706888336846839,2.056033250527026,Alta,0.9997472342259756,C,True,DISPOSITIVOS MEDICO,AGUJA 21GA X1 
705579,8,0.6666666666666666,1.7752507291971888,2.6628760937957834,Alta,0.9997512069689858,C,True,MEDICAMENTOS,COLAGENASA UNGUENTO 40 G 
705740,8,0.6666666666666666,2.3094010767585034,3.4641016151377553,Alta,0.999755179711996,C,True,MEDICAMENTOS,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX )
702043,8,0.6666666666666666,0.778498944161523,1.1677484162422846,Alta,0.9997591524550062,C,True,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 12
I0000012,8,0.6666666666666666,1.7752507291971888,2.6628760937957834,Alta,0.9997631251980164,C,True,MEDICAMENTOS,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G
G002011,8,0.6666666666666666,1.556997888323046,2.3354968324845693,Alta,0.9997670979410266,C,True,MEDICAMENTOS,GEMFIBROZIL 600MG TABLETA 
702041,8,0.6666666666666666,0.778498944161523,1.1677484162422846,Alta,0.9997710706840368,C,True,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 8
708771,7,0.5833333333333334,2.0207259421636903,3.4641016151377544,Alta,0.9997745468341708,C,True,MEDICAMENTOS,HARTMAN SOLUCION INYECTABLE 3000 ML
717160,7,0.5833333333333334,2.0207259421636903,3.4641016151377544,Alta,0.9997780229843047,C,True,MEDICAMENTOS,PROGESTERONA CÁPSULA 200MG
730122,7,0.5833333333333334,2.0207259421636903,3.4641016151377544,Alta,0.9997814991344386,C,True,DISPOSITIVOS MEDICO,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP
730125,7,0.5833333333333334,0.9962049198956219,1.7077798626782088,Alta,0.9997849752845726,C,True,DISPOSITIVOS MEDICO,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042
704308,7,0.5833333333333334,1.0836246694508316,1.8576422904871397,Alta,0.9997884514347065,C,True,DISPOSITIVOS MEDICO,ALGODON LAMINADO 3X5 
700997,7,0.5833333333333334,1.4433756729740643,2.4743582965269675,Alta,0.9997919275848404,C,True,MEDICAMENTOS,SODIO BICARBONATO POLVO SOL. ORAL x 2.8 GRAMOS
706196,7,0.5833333333333334,0.90033663737852,1.5434342355060342,Alta,0.9997954037349743,C,True,MEDICAMENTOS,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF"
719945,7,0.5833333333333334,2.0207259421636903,3.4641016151377544,Alta,0.9997988798851083,C,True,MEDICAMENTOS,TELMISARTAN/AMLODIPINO TABLETA 80MG/10MG
701979,7,0.5833333333333334,1.0836246694508316,1.8576422904871397,Alta,0.9998023560352423,C,True,DISPOSITIVOS MEDICO,VENDA YESO 6X5 
P001701,7,0.5833333333333334,0.9003366373785199,1.543434235506034,Alta,0.9998058321853761,C,True,MEDICAMENTOS,PANCURONIO SOL. INYECTABLE 4MG/2ML
P012141,7,0.5833333333333334,2.0207259421636903,3.4641016151377544,Alta,0.9998093083355101,C,True,MEDICAMENTOS,PIRANTEL PAMOATO TABLETA 250MG
702298,6,0.5,0.9045340337332909,1.8090680674665818,Alta,0.9998122878927678,C,True,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 38 MM 
M026541,6,0.5,1.243163121016122,2.486326242032244,Alta,0.9998152674500254,C,True,MEDICAMENTOS,MESALAZINA ENEMA RECTAL 4G/60ML
710176,6,0.5,1.7320508075688772,3.4641016151377544,Alta,0.9998182470072831,C,True,MEDICAMENTOS,PROPOFOL SOLUCIÓN INYECTABLE 10MG/1ML (500MG/50ML)
119580,6,0.5,1.7320508075688772,3.4641016151377544,Alta,0.9998212265645406,C,True,MEDICAMENTOS,N-ACETILCISTEINA GRANULOS PARA SUSPENCIÓN ORAL 200MG
701964,6,0.5,0.7977240352174656,1.5954480704349312,Alta,0.9998242061217983,C,True,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 28FR 
T0000007,6,0.5,1.7320508075688772,3.4641016151377544,Alta,0.999827185679056,C,True,MEDICAMENTOS,TRIMEBUTINA MALEATO TABLETA 200MG
703686,6,0.5,1.7320508075688772,3.4641016151377544,Alta,0.9998301652363136,C,True,MEDICAMENTOS,CARBONATO DE LITIO 300MG TABLETA 
700791,6,0.5,1.1677484162422844,2.335496832484569,Alta,0.9998331447935713,C,True,MEDICAMENTOS,DEGARELIX 80 MG POLVO PARA RECONSTITUCION
702694,6,0.5,0.5222329678670935,1.044465935734187,Alta,0.9998361243508289,C,True,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 8.5 C/BL
701842,6,0.5,0.7977240352174657,1.5954480704349314,Alta,0.9998391039080866,C,True,DISPOSITIVOS MEDICO,ALGODON LAMINADO 5X5
718800,6,0.5,1.7320508075688774,3.464101615137755,Alta,0.9998420834653443,C,True,MEDICAMENTOS,MIRTAZAPINA TABLETA 30MG
702025,6,0.5,0.7977240352174657,1.5954480704349314,Alta,0.9998450630226019,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 12FRX5CM
719533,6,0.5,1.4459976109624422,2.8919952219248843,Alta,0.9998480425798596,C,True,MEDICAMENTOS,CAOLIN/PECTINA SUSPENSIÓN ORAL 20G/1G/120ML
700245,5,0.4166666666666667,0.90033663737852,2.1608079297084477,Alta,0.9998505255442409,C,True,MEDICAMENTOS,SULFADIAZINA DE PLATA CREMA TOPICA 1% 
730096,5,0.4166666666666667,0.90033663737852,2.1608079297084477,Alta,0.9998530085086224,C,True,MEDICAMENTOS,HIALURONATO DE SODIO GOTAS OFTALMICAS
700762,5,0.4166666666666667,0.6685579234215215,1.6045390162116515,Alta,0.9998554914730037,C,True,MEDICAMENTOS,LIDOCAINA CLORHIDRATO SOLUCIÓN TÓPICA 10%/80G
MAT527,5,0.4166666666666667,0.5149286505444373,1.2358287613066494,Alta,0.9998579744373851,C,True,DISPOSITIVOS MEDICO,INTRODUCTOR 8.5FR/S109880
702231,5,0.4166666666666667,1.164500152881315,2.794800366915156,Alta,0.9998604574017664,C,True,DISPOSITIVOS MEDICO,SPINOCAN 25X3.1/2
702235,5,0.4166666666666667,0.6685579234215215,1.6045390162116515,Alta,0.9998629403661479,C,True,DISPOSITIVOS MEDICO,AGUJA SURECAN GRIPPER PLUS SEGURIDAD 20 GA  X19 MM REF-0821276724
700302,5,0.4166666666666667,0.996204919895622,2.3908918077494925,Alta,0.9998654233305292,C,True,NUTRICION,GLUTAPAK 10 ENTEREX ALIMENTO 15g
702698,5,0.4166666666666667,0.7929614610987591,1.9031075066370218,Alta,0.9998679062949106,C,True,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 6.5 C/BL
730124,5,0.4166666666666667,1.164500152881315,2.794800366915156,Alta,0.999870389259292,C,True,DISPOSITIVOS MEDICO,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP
702207,5,0.4166666666666667,0.90033663737852,2.1608079297084477,Alta,0.9998728722236734,C,True,DISPOSITIVOS MEDICO,JELCO 14G X 2-1/4 
704381,5,0.4166666666666667,0.90033663737852,2.1608079297084477,Alta,0.9998753551880547,C,True,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP/38MM 
719618,5,0.4166666666666667,1.164500152881315,2.794800366915156,Alta,0.9998778381524361,C,True,DISPOSITIVOS MEDICO,BOLSA RECOLECTORA 200CC -SUPLESALUD
F013201,5,0.4166666666666667,0.5149286505444373,1.2358287613066494,Alta,0.9998803211168175,C,True,MEDICAMENTOS,FLUOXETINA 20MG/5ML JARABE
701966,5,0.4166666666666667,0.6685579234215215,1.6045390162116515,Alta,0.9998828040811989,C,True,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 36FR
105719,5,0.4166666666666667,0.6685579234215215,1.6045390162116515,Alta,0.9998852870455803,C,True,MEDICAMENTOS,CLARITROMICINA 250MG/5ML GRANULOS PARA RECONSTITUIR A SUSPENSION ORAL
E010721,5,0.4166666666666667,0.9962049198956219,2.3908918077494925,Alta,0.9998877700099617,C,True,MEDICAMENTOS,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO
F0000005,5,0.4166666666666667,0.5149286505444373,1.2358287613066494,Alta,0.9998902529743431,C,True,MEDICAMENTOS,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE"
702153,4,0.3333333333333333,0.7784989441615229,2.335496832484569,Alta,0.9998922393458481,C,True,DISPOSITIVOS MEDICO,AGUJA 25GA X1
705888,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9998942257173532,C,True,DISPOSITIVOS MEDICO,IOBAN REF/6650    
S013701,4,0.3333333333333333,0.8876253645985945,2.662876093795784,Alta,0.9998962120888584,C,True,MEDICAMENTOS,SUCCINILCOLINA SOLUCIÓN INYECTABLE 10%/10ML
719612,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9998981984603634,C,True,DISPOSITIVOS MEDICO,CATETER 2L 4FRX5CM 22G PEDIAT. REF- CS12402
125690,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999001848318686,C,True,MEDICAMENTOS,FINASTERIDE 5MG TABLETA 
714048,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9999021712033737,C,True,MEDICAMENTOS,LAGRIMAS ARTIFICIALES SOLUCIÓN OFTÁLMICA 5MG/1ML (75MG/15ML)
703755,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9999041575748787,C,True,CONTROLADOS,MORFINA SOLUCION ORAL 30MG/ML x 30ML
A022701,4,0.3333333333333333,1.1547005383792517,3.4641016151377553,Alta,0.9999061439463839,C,True,MEDICAMENTOS,AMINOFILINA 240MG/10ML SOL. INYECTABLE 
A001201,4,0.3333333333333333,0.4923659639173309,1.4770978917519928,Alta,0.9999081303178889,C,True,MEDICAMENTOS,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS 
702256,4,0.3333333333333333,1.1547005383792517,3.4641016151377553,Alta,0.9999101166893941,C,True,MEDICAMENTOS,HEMINA 350 MG PANHEMATIN
730167,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999121030608992,C,True,DISPOSITIVOS MEDICO,CANISTER 250 ML
702642,4,0.3333333333333333,0.778498944161523,2.3354968324845693,Alta,0.9999140894324042,C,True,DISPOSITIVOS MEDICO,CANULA YANKAWER DESECHABLE 
707610,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999160758039094,C,True,MEDICAMENTOS,COLECALCIFEROL 25.000 UI
730113,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999180621754145,C,True,DISPOSITIVOS MEDICO,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA
716732,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999200485469196,C,True,MEDICAMENTOS,IBUPROFENO 10MG/2ML SOL. INYECTABLE
730141,4,0.3333333333333333,0.8876253645985945,2.662876093795784,Alta,0.9999220349184247,C,True,MEDICAMENTOS,PRIMAQUINA TABLETA 15MG
702029,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9999240212899297,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 24FRX5CM-30CM    
S0000002,4,0.3333333333333333,1.1547005383792517,3.4641016151377553,Alta,0.9999260076614349,C,True,MEDICAMENTOS,SECNIDAZOL TABLETA 500MG
701866,4,0.3333333333333333,0.8876253645985944,2.6628760937957834,Alta,0.99992799403294,C,True,DISPOSITIVOS MEDICO,VENDA ELASTICA 3X5 
707137,4,0.3333333333333333,0.49236596391733095,1.477097891751993,Alta,0.9999299804044451,C,True,MEDICAMENTOS,LORATADINA JARABE 1MG/1ML (100MG/100ML)
720104,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9999319667759502,C,True,DISPOSITIVOS MEDICO,PARCHES DE ELECTRODO PARA DESFIBRILADOR
704336,4,0.3333333333333333,0.6513389472789296,1.954016841836789,Alta,0.9999339531474553,C,True,MEDICAMENTOS,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA 0.3% x 10 ML 
717280,4,0.3333333333333333,1.1547005383792515,3.4641016151377544,Alta,0.9999359395189604,C,True,MEDICAMENTOS,SACUBITRIL/ VALSARTAN 100 MG TABLETA
703708,3,0.25,0.621581560508061,2.486326242032244,Alta,0.9999374292975892,C,True,CONTROLADOS,REMIFENTANIL POLVO LIOFILIZADO 2MG 
702619,3,0.25,0.4522670168666455,1.809068067466582,Alta,0.999938919076218,C,True,DISPOSITIVOS MEDICO,CANULA GUEDEL 2 (ISO 8.0)
708836,3,0.25,0.8660254037844386,3.4641016151377544,Alta,0.9999404088548469,C,True,MEDICAMENTOS,TOPIRAMATO TABLETA 100MG
730053,3,0.25,0.45226701686664544,1.8090680674665818,Alta,0.9999418986334757,C,True,DISPOSITIVOS MEDICO,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT
Z001201,3,0.25,0.4522670168666455,1.809068067466582,Alta,0.9999433884121045,C,True,MEDICAMENTOS,ZIDOVUDINA SOLUCIÓN ORAL 10MG/1ML X 240ML
C041602,3,0.25,0.621581560508061,2.486326242032244,Alta,0.9999448781907334,C,True,MEDICAMENTOS,SODIO CROMOGLICATO SOLUCIÓN OFTÁLMICA 40MG/1ML (400MG/10ML)
700917,3,0.25,0.621581560508061,2.486326242032244,Alta,0.9999463679693622,C,True,MEDICAMENTOS,CLEMASTINA SOLUCIÓN INYECTABLE 2MG
701977,3,0.25,0.621581560508061,2.486326242032244,Alta,0.999947857747991,C,True,DISPOSITIVOS MEDICO,VENDA YESO 4X5  
T019701,3,0.25,0.4522670168666455,1.809068067466582,Alta,0.9999493475266199,C,True,MEDICAMENTOS,"TOXOIDE TETANICO SOL. INYECTABLE 40UI/0,5ML"
703609,3,0.25,0.4522670168666455,1.809068067466582,Alta,0.9999508373052487,C,True,DISPOSITIVOS MEDICO,BRAZALETE NEO/5
6421,3,0.25,0.621581560508061,2.486326242032244,Alta,0.9999523270838775,C,True,MEDICAMENTOS,"OXIMETAZOLINA SOLUCIÓN NASAL 0, 025% "
717140,3,0.25,0.8660254037844386,3.4641016151377544,Alta,0.9999538168625064,C,True,NUTRICION,NUTRICION ENTERAL CETOGENICA 300 G LATA
713863,3,0.25,0.45226701686664544,1.8090680674665818,Alta,0.9999553066411352,C,True,MEDICAMENTOS,INMUNOGLOBULINA HUMANA ANTIHEPATITIS B SOLUCIÓN INYECTABLE 50UI/1ML (100UI/2ML)
708919,3,0.25,0.8660254037844386,3.4641016151377544,Alta,0.999956796419764,C,True,MEDICAMENTOS,ZIDOVUDINA SOLUCIÓN INYECTABLE 10MG/1ML
200072,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999577896055165,C,True,DISPOSITIVOS MEDICO,SENSOR SPO2 NEONATAL EM0602
V0000002,2,0.16666666666666666,0.5773502691896258,3.4641016151377553,Alta,0.9999587827912692,C,True,MEDICAMENTOS,VALGANCICLOVIR TBL. 450 MG
120804,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999597759770217,C,True,MEDICAMENTOS,CARBOXIMETILCELULOSA 0.5 % SOL. OFTALMICA 
700203,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999607691627742,C,True,MEDICAMENTOS,MUPIROCINA UNGÜENTO TÓPICO 2%/15G
