producto_id,nombre_producto,categoria,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,fecha_estimada_pedido,dias_para_pedido,ordenar
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,C,Alta,XGBoost,1.0,1.0,0.23,0.25,0.48,0.0,,,0.48,2022-06-01,0.0,SI
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,C,Alta,XGBoost,1.04,1.0,0.23,0.23,0.47,1.0,,0.0,0.0,2022-06-16,15.0,NO
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,13.63,1.0,0.23,4.71,7.85,1.0,,3.0,6.85,2022-06-01,0.0,SI
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,7.31,1.0,0.23,1.35,3.03,10.0,,,0.0,2022-06-30,29.0,NO
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,C,Alta,XGBoost,10.91,1.0,0.23,2.99,5.5,10.0,,,0.0,2022-06-13,13.0,NO
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,C,Alta,XGBoost,5.94,1.0,0.23,1.09,2.46,7.0,,,0.0,2022-06-24,23.0,NO
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,C,Alta,XGBoost,0.42,1.0,0.23,0.1,0.19,25.0,,,0.0,2027-04-19,1784.0,NO
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,C,Alta,XGBoost,0.71,1.0,0.23,0.04,0.21,192.0,,,0.0,2045-01-12,8262.0,NO
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,B,Baja,XGBoost,284.57,1.0,0.23,4.0,69.49,94.0,,,0.0,2022-06-03,3.0,NO
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,C,Alta,XGBoost,1.38,1.0,0.23,0.24,0.56,,,,,,,NO
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,C,Alta,XGBoost,14.62,1.0,0.23,2.69,6.05,43.0,,0.0,0.0,2022-08-16,77.0,NO
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,C,Alta,XGBoost,84.74,1.0,0.23,33.01,52.51,,,,,,,NO
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,C,Media,Media móvil,1.58,1.0,0.23,0.23,0.6,11.0,,0.0,0.0,2022-12-18,200.0,NO
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,C,Alta,XGBoost,0.47,1.0,0.23,0.02,0.13,3.0,,0.0,0.0,2022-12-02,185.0,NO
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,C,Alta,XGBoost,0.1,1.0,0.23,0.04,0.06,,,,,,,NO
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,B,Baja,XGBoost,93.84,1.0,0.23,7.46,29.05,22.0,,0.0,7.05,2022-06-01,0.0,SI
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,12.49,1.0,0.23,1.22,4.09,10.0,,,0.0,2022-06-15,14.0,NO
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,C,Media,Media móvil,79.34,1.0,0.23,5.06,23.32,37.0,,0.0,0.0,2022-06-06,5.0,NO
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,2.7,1.0,0.23,0.84,1.46,16.0,,1.0,0.0,2022-11-11,164.0,NO
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,C,Alta,XGBoost,0.15,1.0,0.23,0.07,0.11,2.0,,0.0,0.0,2023-06-11,375.0,NO
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,C,Alta,XGBoost,17.58,1.0,0.23,6.85,10.9,21.0,,0.0,0.0,2022-06-18,17.0,NO
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,C,Alta,XGBoost,27.01,1.0,0.23,4.0,10.22,39.0,,0.0,0.0,2022-07-03,32.0,NO
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,0.19,1.0,0.23,0.01,0.05,15.0,,0.0,0.0,2028-12-20,2394.0,NO
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,C,Media,Media móvil,4.05,1.0,0.23,1.28,2.21,5.0,,0.0,0.0,2022-06-21,21.0,NO
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,C,Alta,XGBoost,1.72,1.0,0.23,0.54,0.93,37.0,,0.0,0.0,2024-02-29,638.0,NO
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,C,Alta,XGBoost,0.71,1.0,0.23,0.07,0.23,6.0,,0.0,0.0,2023-02-04,249.0,NO
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,C,Alta,XGBoost,0.64,1.0,0.23,0.36,0.51,15.0,,0.0,0.0,2024-04-20,689.0,NO
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,C,Alta,XGBoost,22.44,1.0,0.23,2.52,7.69,20.0,,,0.0,2022-06-17,17.0,NO
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,C,Alta,XGBoost,23.08,1.0,0.23,3.71,9.02,26.0,,0.0,0.0,2022-06-23,22.0,NO
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,381.72,1.0,0.23,9.42,97.27,169.0,,43.0,0.0,2022-06-06,6.0,NO
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,B,Alta,XGBoost,157.71,1.0,0.23,15.3,51.59,180.0,,30.0,0.0,2022-06-25,25.0,NO
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,A,Baja,XGBoost,9253.97,1.0,0.23,26.42,2156.22,2211.0,,48.0,0.0,2022-06-01,0.0,NO
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,C,Alta,XGBoost,0.28,1.0,0.23,0.03,0.09,3.0,,0.0,0.0,2023-04-13,316.0,NO
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,C,Alta,XGBoost,0.71,1.0,0.23,0.11,0.27,3.0,,0.0,0.0,2022-09-26,117.0,NO
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,15.11,1.0,0.23,2.1,5.57,32.0,,2.0,0.0,2022-07-24,53.0,NO
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,C,Baja,Media móvil,9.85,1.0,0.23,1.2,3.47,15.0,,0.0,0.0,2022-07-06,36.0,NO
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,A,Baja,XGBoost,621.08,1.0,0.23,11.92,154.86,177.0,,83.0,0.0,2022-06-02,1.0,NO
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,B,Media,XGBoost,194.29,1.0,0.23,21.28,66.0,144.0,,15.0,0.0,2022-06-13,12.0,NO
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,B,Media,XGBoost,85.24,1.0,0.23,12.89,32.51,149.0,,0.0,0.0,2022-07-12,42.0,NO
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,C,Baja,Media móvil,73.28,1.0,0.23,2.62,19.49,22.0,,15.0,0.0,2022-06-02,1.0,NO
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,C,Alta,XGBoost,0.24,1.0,0.23,0.0,0.06,2.0,,1.0,0.0,2023-02-05,250.0,NO
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,B,Media,XGBoost,169.91,1.0,0.23,5.93,45.03,51.0,,0.0,0.0,2022-06-02,1.0,NO
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,C,Media,Media móvil,5.53,1.0,0.23,2.15,3.43,0.0,,,3.43,2022-06-01,0.0,SI
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,C,Media,Media móvil,60.01,1.0,0.23,3.04,16.85,47.0,,8.0,0.0,2022-06-16,15.0,NO
A017231,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,MEDICAMENTOS,C,Baja,Media móvil,8.38,1.0,0.23,0.6,2.52,2.0,,0.0,0.52,2022-06-01,0.0,SI
A018232,"ALUMINIO HIDROXIDO/MAGNESIO/SIMETICONA SUSPENSIÓN ORAL 4%/4%/0,4%",MEDICAMENTOS,C,Media,Media móvil,0.74,1.0,0.23,0.15,0.32,4.0,,0.0,0.0,2022-10-29,151.0,NO
A019101,AMANTADINA 100MG CAPSULA ,MEDICAMENTOS,C,Alta,XGBoost,5.58,1.0,0.23,1.64,2.93,39.0,,1.0,0.0,2022-12-14,197.0,NO
A020701,AMIKACINA 100MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,C,Alta,XGBoost,17.38,1.0,0.23,2.83,6.84,14.0,,1.0,0.0,2022-06-13,13.0,NO
A020702,AMIKACINA 500MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,C,Media,Media móvil,35.47,1.0,0.23,0.78,8.94,47.0,,0.0,0.0,2022-07-03,33.0,NO
A022701,AMINOFILINA 240MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,C,Alta,XGBoost,0.24,1.0,0.23,0.0,0.06,0.0,,,0.06,2022-06-01,0.0,SI
A023011,AMIODARONA TABLETA 200MG,MEDICAMENTOS,B,Baja,XGBoost,129.01,1.0,0.23,7.49,37.18,97.0,,3.0,0.0,2022-06-15,14.0,NO
A023721,AMIODARONA 150MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,116.83,1.0,0.23,0.97,27.86,100.0,,0.0,0.0,2022-06-19,19.0,NO
A024011,AMITRIPTILINA 25MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,39.22,1.0,0.23,1.56,10.59,23.0,,27.0,0.0,2022-06-10,10.0,NO
A025142,AMOXICILINA 500MG CAPSULA ,MEDICAMENTOS,C,Alta,XGBoost,25.8,1.0,0.23,3.46,9.4,27.0,,4.0,0.0,2022-06-21,21.0,NO
A026721,AMPICILINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,B,Baja,XGBoost,220.86,1.0,0.23,11.67,62.5,81.0,,0.0,0.0,2022-06-03,3.0,NO
A026722,AMPICILINA 1 G POLVO LIOFILIZADO ,MEDICAMENTOS,B,Baja,XGBoost,91.92,1.0,0.23,8.5,29.66,52.0,,1.0,0.0,2022-06-08,7.0,NO
A027142,AMPICILINA TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,0.81,1.0,0.23,0.07,0.26,10.0,,4.0,0.0,2023-05-31,365.0,NO
A033701,ATROPINA 1MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,C,Baja,Media móvil,12.92,1.0,0.23,0.17,3.14,101.0,,2.0,0.0,2023-01-17,231.0,NO
A034011,AZATIOPRINA 50MG TABLETA,MEDICAMENTOS,C,Media,Media móvil,33.48,1.0,0.23,3.67,11.37,37.0,,0.0,0.0,2022-06-24,23.0,NO
A035722,AZTREONAM 1G POLVO LIOFILIZADO,MEDICAMENTOS,B,Baja,XGBoost,132.74,1.0,0.23,6.04,36.59,65.0,,0.0,0.0,2022-06-07,7.0,NO
A036701,AZUL DE METILENO SOLUCIÓN INYECTABLE 10MG/1ML,MEDICAMENTOS,C,Media,Media móvil,3.26,1.0,0.23,0.51,1.26,,,,,,,NO
A037011,AMLODIPINO 5 MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,179.62,1.0,0.23,11.72,53.06,76.0,,48.0,0.0,2022-06-04,4.0,NO
A037101,ABACAVIR TABLETA 300MG,MEDICAMENTOS,C,Alta,XGBoost,0.65,1.0,0.23,0.08,0.23,39.0,,0.0,0.0,2027-05-12,1806.0,NO
B00000010,BECLOMETASONA NASAL 50 MCG/PUFF,MEDICAMENTOS,C,Alta,XGBoost,1.11,1.0,0.23,0.09,0.35,1.0,,0.0,0.0,2022-06-18,18.0,NO
B004311,"BETAMETASONA CREMA TÓPICA 0,05%",MEDICAMENTOS,C,Media,Media móvil,3.44,1.0,0.23,0.33,1.12,2.0,,0.0,0.0,2022-06-08,8.0,NO
B004332,"BETAMETASONA UNGÜENTO TÓPICO 0,05% x 40G",MEDICAMENTOS,C,Media,Media móvil,3.64,1.0,0.23,0.4,1.24,,,,,,,NO
B005701,BETAMETASONA 4MG/1ML SOL. INYECTABLE,MEDICAMENTOS,C,Baja,Media móvil,29.69,1.0,0.23,1.81,8.64,33.0,,3.0,0.0,2022-06-25,25.0,NO
B008011,BIPERIDENO 2MG TABLETA,MEDICAMENTOS,C,Media,Media móvil,19.51,1.0,0.23,1.76,6.25,29.0,,4.0,0.0,2022-07-06,36.0,NO
B010021,BISACODILO 5MG TABLETA,MEDICAMENTOS,A,Baja,XGBoost,411.25,1.0,0.23,8.46,103.1,179.0,,55.0,0.0,2022-06-06,6.0,NO
B012011,"BROMOCRIPTINA 2,5MG TABLETA",MEDICAMENTOS,C,Alta,XGBoost,2.14,1.0,0.23,0.3,0.79,11.0,,1.0,0.0,2022-10-23,145.0,NO
BISAPRO,BISOPROLOL TABLETA 10MG,MEDICAMENTOS,C,Alta,XGBoost,1.07,1.0,0.23,0.12,0.37,30.0,,0.0,0.0,2024-09-18,840.0,NO
C0000005,CARVEDILOL TABLETA 25MG,MEDICAMENTOS,C,Alta,XGBoost,2.55,1.0,0.23,0.34,0.93,8.0,,6.0,0.0,2022-08-24,84.0,NO
C0000008,CASPOFUNGINA 70MG POLVO LIOFILIZADO ,MEDICAMENTOS,C,Media,Media móvil,9.92,1.0,0.23,0.73,3.02,4.0,,0.0,0.0,2022-06-04,3.0,NO
C0000019,CETIRIZINA 10MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,5.53,1.0,0.23,2.15,3.43,12.0,,22.0,0.0,2022-07-18,47.0,NO
C0000028,CLARITROMICINA TABLETA 500MG,MEDICAMENTOS,B,Baja,XGBoost,135.24,1.0,0.23,21.67,52.8,105.0,,1.0,0.0,2022-06-12,12.0,NO
C0000030,CLINDAMICINA CÁPSULA 300MG,MEDICAMENTOS,C,Alta,XGBoost,2.47,1.0,0.23,0.51,1.08,8.0,,0.0,0.0,2022-08-25,85.0,NO
C0000035,CLOPIDOGREL TABLETA 75MG,MEDICAMENTOS,B,Baja,XGBoost,185.77,1.0,0.23,12.04,54.8,65.0,,11.0,0.0,2022-06-02,2.0,NO
C0000047,"CARVEDILOL TABLETA 12,5MG",MEDICAMENTOS,B,Baja,XGBoost,85.43,1.0,0.23,1.73,21.4,31.0,,11.0,0.0,2022-06-04,3.0,NO
C001011,CALCIO CARBONATO 600MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,177.91,1.0,0.23,7.6,48.55,73.0,,16.0,0.0,2022-06-05,4.0,NO
C002701,CALCIO GLUCONATO SOL. INYECTABLE 10%/10ML,MEDICAMENTOS,B,Baja,XGBoost,214.36,1.0,0.23,8.57,57.91,62.0,,1.0,0.0,2022-06-01,1.0,NO
C003101,"CALCITRIOL 0,25MCG CÁPSULA ",MEDICAMENTOS,C,Media,Media móvil,57.94,1.0,0.23,1.12,14.46,40.0,,8.0,0.0,2022-06-14,13.0,NO
C003102,"CALCITRIOL 0,50MCG CÁPSULA ",MEDICAMENTOS,C,Media,Media móvil,74.32,1.0,0.23,10.48,27.58,50.0,,6.0,0.0,2022-06-10,9.0,NO
C004011,CAPTOPRIL 25MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,20.59,1.0,0.23,2.1,6.84,24.0,,11.0,0.0,2022-06-26,25.0,NO
C004012,CAPTOPRIL 50MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,5.53,1.0,0.23,2.15,3.43,66.0,,25.0,0.0,2023-05-11,344.0,NO
C005011,CARBAMAZEPINA 200MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,147.61,1.0,0.23,1.59,35.57,55.0,,3.0,0.0,2022-06-05,4.0,NO
C008142,CEFALEXINA 500MG CAPSULA ,MEDICAMENTOS,C,Alta,XGBoost,36.36,1.0,0.23,2.46,10.83,50.0,,10.0,0.0,2022-07-03,33.0,NO
C008232,CEFALEXINA 250MG/5ML POLVO PARA SOLUCION ORAL,MEDICAMENTOS,C,Alta,XGBoost,0.84,1.0,0.23,0.05,0.24,2.0,,0.0,0.0,2022-08-03,64.0,NO
C009141,CEFRADINA 500MG CÁPSULA ,MEDICAMENTOS,C,Alta,XGBoost,1.59,1.0,0.23,0.16,0.52,0.0,,,0.52,2022-06-01,0.0,SI
C011723,CEFTRIAXONA 1G POLVO LIOFILIZADO,MEDICAMENTOS,B,Baja,XGBoost,334.93,1.0,0.23,0.47,77.56,105.0,,0.0,0.0,2022-06-03,2.0,NO
C014103,CICLOSPORINA 100MG CAPSULA,MEDICAMENTOS,C,Alta,XGBoost,0.25,1.0,0.23,0.02,0.08,0.0,,,0.08,2022-06-01,0.0,SI
C015701,CIPROFLOXACINO 100MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,A,Baja,XGBoost,666.11,1.0,0.23,16.41,169.72,222.0,,0.0,0.0,2022-06-03,2.0,NO
C019701,CLINDAMICINA 600MG SOL. INYECTABLE ,MEDICAMENTOS,A,Baja,XGBoost,589.62,1.0,0.23,35.41,171.11,151.0,,0.0,20.11,2022-06-01,0.0,SI
C022011,CLORAMBUCILO 2MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,0.14,1.0,0.23,0.16,0.19,,,,,,,NO
C031321,CLOTRIMAZOL CREMA TÓPICA 1% ,MEDICAMENTOS,C,Baja,Media móvil,25.28,1.0,0.23,1.91,7.73,12.0,,0.0,0.0,2022-06-06,5.0,NO
C031511,CLOTRIMAZOL CREMA VAGINAL 1%,MEDICAMENTOS,C,Media,Media móvil,3.45,1.0,0.23,0.08,0.88,5.0,,0.0,0.0,2022-07-07,36.0,NO
C032013,CLOZAPINA TABLETA 100MG ,CONTROLADOS,C,Alta,XGBoost,11.75,1.0,0.23,2.05,4.75,171.0,,15.0,0.0,2023-08-05,431.0,NO
C034011,"COLCHICINA 0,5MG TABLETA",MEDICAMENTOS,C,Media,Media móvil,5.88,1.0,0.23,1.56,2.92,48.0,,25.0,0.0,2023-01-20,233.0,NO
C035251,COLESTIRAMINA 4G POLVO PARA SOLUCIÓN ORAL,MEDICAMENTOS,C,Media,Media móvil,40.36,1.0,0.23,2.79,12.08,28.0,,0.0,0.0,2022-06-13,12.0,NO
C041602,SODIO CROMOGLICATO SOLUCIÓN OFTÁLMICA 40MG/1ML (400MG/10ML),MEDICAMENTOS,C,Alta,XGBoost,0.92,1.0,0.23,0.17,0.38,0.0,,,0.38,2022-06-01,0.0,SI
C044721,CEFAZOLINA 1G SOL. INYECTABLE ,MEDICAMENTOS,B,Alta,XGBoost,202.75,1.0,0.23,30.25,76.91,56.0,,0.0,20.91,2022-06-01,0.0,SI
C044723,CEFALOTINA 1G SOL. INYECTABLE ,MEDICAMENTOS,A,Baja,XGBoost,836.53,1.0,0.23,13.75,206.28,178.0,,0.0,28.28,2022-06-01,0.0,SI
C046101,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/200UI,MEDICAMENTOS,C,Alta,XGBoost,102.42,1.0,0.23,13.24,36.81,59.0,,8.0,0.0,2022-06-07,7.0,NO
C047011,CLONIDINA 150MCG TABLETA ,MEDICAMENTOS,A,Baja,XGBoost,771.89,1.0,0.23,37.82,215.47,317.0,,18.0,0.0,2022-06-05,4.0,NO
D0000002,DEFLAZACORT 6 MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,0.24,1.0,0.23,0.01,0.07,,,,,,,NO
D0000005,"DESMOPRESINA SOLUCIÓN NASAL 10MCG/0,1ML (500MCG/5ML)",MEDICAMENTOS,C,Alta,XGBoost,0.19,1.0,0.23,0.08,0.12,,,,,,,NO
D0000011,DILTIAZEM 60MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,66.59,1.0,0.23,7.93,23.26,39.0,,8.0,0.0,2022-06-08,7.0,NO
D0000020,"DIPIRONA 2,5G/5ML SOL. INYECTABLE ",MEDICAMENTOS,C,Alta,XGBoost,77.74,1.0,0.23,9.02,26.91,118.0,,2.0,0.0,2022-07-06,36.0,NO
D0000030,DIPIRONA 1G/2ML SOL. INYECTABLE ,MEDICAMENTOS,A,Baja,XGBoost,6430.3,1.0,0.23,40.58,1520.52,1003.0,,4.0,517.52,2022-06-01,0.0,SI
D0000031,DAPTOMICINA POLVO LIOFILIZADO 500MG,MEDICAMENTOS,C,Alta,XGBoost,6.08,1.0,0.23,1.13,2.53,6.0,,0.0,0.0,2022-06-18,17.0,NO
D0000038,"LEVOSIMENDAN SOLUCIÓN INYECTABLE 12,5MG/1ML",MEDICAMENTOS,C,Alta,XGBoost,1.33,1.0,0.23,0.18,0.48,2.0,,0.0,0.0,2022-07-05,35.0,NO
D002101,DANAZOL 200MG TABLETA},MEDICAMENTOS,C,Alta,XGBoost,13.66,1.0,0.23,1.26,4.4,25.0,,0.0,0.0,2022-07-16,46.0,NO
D005711,DEXAMETASONA 8MG/2ML SOL. INYECTABLE,MEDICAMENTOS,B,Baja,XGBoost,361.62,1.0,0.23,10.1,93.32,104.0,,2.0,0.0,2022-06-01,1.0,NO
D006701,DEXAMETASONA 4MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,158.75,1.0,0.23,6.82,43.36,40.0,,2.0,3.36,2022-06-01,0.0,SI
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,B,Baja,XGBoost,182.03,1.0,0.23,8.85,50.75,37.0,,0.0,13.75,2022-06-01,0.0,SI
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,B,Baja,XGBoost,203.83,1.0,0.23,2.45,49.36,34.0,,0.0,15.36,2022-06-01,0.0,SI
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,C,Baja,Media móvil,89.17,1.0,0.23,1.19,21.71,51.0,,0.0,0.0,2022-06-10,10.0,NO
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,A,Baja,XGBoost,518.58,1.0,0.23,7.36,126.71,0.0,,,126.71,2022-06-01,0.0,SI
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,C,Media,Media móvil,53.27,1.0,0.23,1.42,13.68,16.0,,0.0,0.0,2022-06-02,1.0,NO
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,7.0,1.0,0.23,0.65,2.26,47.0,,43.0,0.0,2022-12-12,195.0,NO
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,166.89,1.0,0.23,20.15,58.56,99.0,,2.0,0.0,2022-06-08,7.0,NO
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,C,Alta,XGBoost,0.81,1.0,0.23,0.01,0.2,23.0,,5.0,0.0,2024-10-01,853.0,NO
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,C,Media,Media móvil,3.99,1.0,0.23,0.32,1.24,3.0,,0.0,0.0,2022-06-14,13.0,NO
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,C,Media,Media móvil,3.92,1.0,0.23,0.36,1.26,2.0,,0.0,0.0,2022-06-06,6.0,NO
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,C,Baja,Media móvil,5.17,1.0,0.23,0.34,1.53,0.0,,,1.53,2022-06-01,0.0,SI
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,17.35,1.0,0.23,4.65,8.64,17.0,,18.0,0.0,2022-06-15,15.0,NO
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,C,Alta,XGBoost,39.83,1.0,0.23,3.06,12.23,162.0,,0.0,0.0,2022-09-23,114.0,NO
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,24.04,1.0,0.23,1.88,7.41,30.0,,7.0,0.0,2022-06-29,29.0,NO
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,C,Media,Media móvil,1.6,1.0,0.23,0.16,0.52,,,,,,,NO
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,C,Alta,XGBoost,2.56,1.0,0.23,0.33,0.92,12.0,,0.0,0.0,2022-10-10,132.0,NO
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,C,Media,Media móvil,11.8,1.0,0.23,1.87,4.58,28.0,,0.0,0.0,2022-07-31,60.0,NO
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,C,Media,Media móvil,5.48,1.0,0.23,0.89,2.15,12.0,,0.0,0.0,2022-07-25,55.0,NO
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,C,Alta,XGBoost,0.81,1.0,0.23,0.03,0.22,9.0,,0.0,0.0,2023-04-27,330.0,NO
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,179.35,1.0,0.23,3.04,44.32,69.0,,48.0,0.0,2022-06-05,4.0,NO
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,166.68,1.0,0.23,8.68,47.04,161.0,,43.0,0.0,2022-06-21,21.0,NO
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,25.77,1.0,0.23,2.89,8.82,18.0,,2.0,0.0,2022-06-11,11.0,NO
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,C,Alta,XGBoost,1.16,1.0,0.23,0.48,0.74,0.0,,,0.74,2022-06-01,0.0,SI
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,A,Baja,XGBoost,434.87,1.0,0.23,11.44,111.53,194.0,,9.0,0.0,2022-06-06,6.0,NO
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,C,Baja,Media móvil,57.33,1.0,0.23,3.56,16.75,84.0,,2.0,0.0,2022-07-06,36.0,NO
