producto_id,nombre_producto,categoria,proveedor_principal,proveedor_alterno,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,costo_unitario,costo_estimado_pedido,valor_inventario_actual,fecha_estimada_pedido,dias_para_pedido,ordenar
717455,IVABRADINE TABLETA 5MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,6.0,,0.0,0.0,1322.0,0.0,7932.0,,,NO
717519,OMEPRAZOL POLVO LIOFILIZADO 40MG,MEDICAMENTOS,JC,DAGO,A,Baja,XGBoost,1616.21,0.6,0.13,11.49,224.04,217.0,,0.0,0.0,744.5,0.0,161556.5,2022-06-01,0.0,SI
717705,DABIGATRAN CÁPSULA 150MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.34,1.0,0.23,0.19,0.26,,,,,,,,,,NO
717716,TERMOMETRO,DISPOSITIVOS MEDICO,,,B,Baja,XGBoost,288.28,1.0,0.23,7.69,74.04,61.0,,0.0,0.0,5945.0,0.0,362645.0,2022-06-01,0.0,SI
717763,LACOSAMIDA TABLETA 100MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,115.78,1.7,0.39,14.85,60.53,55.0,,0.0,0.0,4561.0,0.0,250855.0,2022-06-01,0.0,SI
717813,BOLSA OSTOMIA OP/100MM,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,4.25,1.0,0.23,0.61,1.59,8.0,,0.0,0.0,9584.0,0.0,76672.0,2022-07-16,46.0,NO
717814,BARRERA STOMAHESIVE 100MM ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,4.1,1.0,0.23,0.21,1.16,6.0,,0.0,0.0,23298.0,0.0,139788.0,2022-07-06,36.0,NO
717825,TENOFOVIR/EMTRICITABINA 300MG/200MG TABLETA,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,8.04,1.7,0.39,1.39,4.56,31.0,,1.0,0.0,303.0,0.0,9393.0,2022-09-09,100.0,NO
717838,MECHAS NASALES REF 2248 ,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,1.43,1.0,0.23,0.21,0.54,,,,,,,,,,NO
717864,"TAMSULOSINA CÁPSULA DE LIBERACIÓN CONTROLADA 0,4MG",MEDICAMENTOS,SOLINSA,EVEDISA,C,Media,XGBoost,24.21,1.7,0.39,4.45,14.0,48.0,,1.0,0.0,498.0,0.0,23904.0,2022-07-13,43.0,NO
717923,INSULINA GLULISINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,,,C,Baja,XGBoost,18.57,1.0,0.23,1.69,5.96,7.0,,0.0,0.0,66404.0,0.0,464828.0,2022-06-02,2.0,NO
718001,ESCITALOPRAN 10MG TABLETA ,MEDICAMENTOS,,,C,Media,XGBoost,60.21,1.0,0.23,8.44,22.3,42.0,,2.0,0.0,281.0,0.0,11802.0,2022-06-10,10.0,NO
718005,ABACAVIR/LAMIVUDINA TABLETA 600MG/300MG,MEDICAMENTOS,JC,SOLINSA,C,Alta,XGBoost,1.72,0.6,0.13,0.18,0.4,23.0,,0.0,0.0,2168.0,0.0,49864.0,2023-07-06,401.0,NO
718072,ENTEREX POLVO PARA SOLUCIÓN ORAL 110G ALIMENTO PARA USOS NUTRICIONALES ESPECIALE,NUTRICION,AMAREY,CRUZ VERDE,C,Alta,XGBoost,7.12,0.3,0.07,1.67,2.14,16.0,,0.0,0.0,50684.0,0.0,810944.0,2022-07-30,59.0,NO
718218,ELECTRODO PEDIATRICO,MEDICAMENTOS,,,B,Baja,Media móvil,262.88,1.0,0.23,5.52,66.02,72.0,,1.0,0.0,333.0,0.0,23976.0,2022-06-01,1.0,NO
718219,ELECTRODO ADULTO,MEDICAMENTOS,,,A,Baja,Regresión Lineal,2114.35,1.0,0.23,157.91,644.53,918.0,,2.0,0.0,292.0,0.0,268056.0,2022-06-04,4.0,NO
718228,GABAPENTIN 400MG CAPSULA ,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,32.0,,2.0,0.0,250.0,0.0,8000.0,,,NO
718292,LORAZEPAM TABLETA 1MG,MEDICAMENTOS,,,B,Alta,Regresión Lineal,339.49,1.0,0.23,134.41,212.55,78.0,,2.0,2.0,221.0,442.0,17238.0,2022-06-01,0.0,SI
718376,ATAZANAVIR 300MG CAPSULA,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,24.0,,0.0,0.0,5132.0,0.0,123168.0,,,NO
718747,RIFAXIMINA CÁPSULA 200MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Media,Regresión Lineal,89.34,1.7,0.39,39.68,74.93,65.0,,1.0,1.0,554.0,554.0,36010.0,2022-06-01,0.0,SI
718798,SERTRALINA TABLETA 50MG,MEDICAMENTOS,SOLINSA,EVEDISA,B,Baja,XGBoost,75.95,1.7,0.39,0.66,30.63,,,,,,,,,,NO
718800,MIRTAZAPINA TABLETA 30MG,MEDICAMENTOS,,,C,Alta,XGBoost,1.19,1.0,0.23,0.46,0.73,,,,,,,,,,NO
718999,INMUNOGLOBULINA HUMANA NORMAL  5G/100ML (50MG/ML) SOL. INYECTABLE ,MEDICAMENTOS,AMAREY,CRUZ VERDE,C,Alta,XGBoost,0.36,0.3,0.07,0.04,0.06,16.0,,0.0,0.0,736552.0,0.0,11784832.0,2026-02-20,1360.0,NO
719016,ACETAMINOFEN/CODEINA TABLETA 325MG/8MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,0.59,1.7,0.39,0.02,0.26,,,,,,,,,,NO
719059,METADONA TABLETA 10MG ,CONTROLADOS,SECRETARIA DE SALUD,WORLD MEDICAL,C,Media,Regresión Lineal,171.0,1.1,0.26,29.3,74.28,,,,,,,,,,NO
719158,RIVAROXABAN TABLETA 15MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Regresión Lineal,0.0,1.7,0.39,0.0,0.0,,,,,,,,,,NO
719225,"DUTASTERIDA/TAMSULOSINA CÁPSULA 0,5MG/0,4MG (0,9MG)",MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,C,Media,Media móvil,20.52,0.7,0.16,1.68,5.05,,,,,,,,,,NO
719246,"BISOPROLOL TABLETA 2,5MG",MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,2.18,1.7,0.39,0.14,1.0,,,,,,,,,,NO
719247,INSULINA DETERMIR SOL. INYECTABLE 100UI/ML x 3ML (300UI),MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Media,XGBoost,2.03,1.7,0.39,0.01,0.81,,,,,,,,,,NO
719274,MASCARA VENTURY PEDIATRICA,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,2.62,1.0,0.23,0.82,1.43,,,,,,,,,,NO
719275,AGUJA P/INSULINA TIPO LAPICERO,DISPOSITIVOS MEDICO,,,C,Media,Media móvil,64.72,1.0,0.23,1.57,16.46,,,,,,,,,,NO
719419,INSULINA ASPARTATO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Media,XGBoost,3.5,1.7,0.39,0.53,1.91,6.0,,0.0,0.0,19828.0,0.0,118968.0,2022-07-06,36.0,NO
719423,LOPINAVIR/RITONAVIR 80MG/20MG/ML SUSPENSION ORAL  ,MEDICAMENTOS,,,B,Alta,XGBoost,695.02,1.0,0.23,90.97,250.92,47.0,,0.0,0.0,870.0,0.0,40890.0,2022-06-01,0.0,SI
719455,S/FOLEY 3V  20FR SILICONA,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
719533,CAOLIN/PECTINA SUSPENSIÓN ORAL 20G/1G/120ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,3.0,,0.0,0.0,8747.0,0.0,26241.0,,,NO
719540,"GLUCERNA SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML)) ALIMENTO LÍQUIDO PARA PR",NUTRICION,ABBOTT,COBO,C,Media,XGBoost,9.5,0.7,0.16,1.54,3.11,5.0,,0.0,0.0,49181.0,0.0,245905.0,2022-06-07,6.0,NO
719561,OXIBUTININA TABLETA 5MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Regresión Lineal,0.0,1.7,0.39,0.0,0.0,2.0,,0.0,0.0,659.0,0.0,1318.0,,,NO
719612,CATETER 2L 4FRX5CM 22G PEDIAT. REF- CS12402,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.89,1.0,0.23,0.12,0.33,0.0,,,0.33,0.0,0.0,0.0,2022-06-01,0.0,SI
719618,BOLSA RECOLECTORA 200CC -SUPLESALUD,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,1.0,,0.0,0.0,178735.0,0.0,178735.0,,,NO
719619,"APIXABAN TABLETA 2,5MG",MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Regresión Lineal,5.21,1.7,0.39,2.66,4.72,18.0,,0.0,0.0,3458.0,0.0,62244.0,2022-08-17,78.0,NO
719669,CANULA FENESTRADA  8 C/BALON ,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
719743,"FONDAPARINA 7,5MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,C,Alta,XGBoost,1.17,0.7,0.16,0.26,0.46,3.0,,0.0,0.0,59908.0,0.0,179724.0,2022-08-05,66.0,NO
719747,BROMURO DE GLICOPIRRONIO 50 MCG POLVO PARA INHALACION EN CAPSULAS,MEDICAMENTOS,,,C,Alta,Media móvil,13.7,1.0,0.23,2.52,5.68,,,,,,,,,,NO
719766,LIDOCAINA SOL. INYECTABLE 2% x 10ML,CONTROLADOS,PISA,DAGO,B,Baja,XGBoost,162.9,1.1,0.26,14.08,56.93,35.0,,0.0,0.0,906.0,0.0,31710.0,2022-06-01,0.0,SI
719773,ACETAMINOFEN/CODEINA TABLETA 325MG/30MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.73,1.0,0.23,0.3,0.47,13.0,,3.0,0.0,147.0,0.0,1911.0,2023-11-02,520.0,NO
719819,LINEZOLID 600MG SOL. INYECTABLE ,MEDICAMENTOS,,,C,Baja,Regresión Lineal,119.67,1.0,0.23,35.16,62.71,57.0,,0.0,0.0,50003.0,0.0,2850171.0,2022-06-01,0.0,SI
719841,LIDOCAINA/EPINEFRINA SOLUCIÓN INYECTABLE 2%/50ML,MEDICAMENTOS,,,C,Alta,XGBoost,1.16,1.0,0.23,0.27,0.54,3.0,,0.0,0.0,7744.0,0.0,23232.0,2022-08-04,64.0,NO
719849,CANULA 7.0 C/B  FENESTRADA TRACOE REF- T 302-07,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.45,1.0,0.23,0.08,0.19,0.0,,,0.19,0.0,0.0,0.0,2022-06-01,0.0,SI
719877,BARRERA  57 MM REF 411451 CONVEX  SUR-FIT PLUS ,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,2.93,1.0,0.23,0.28,0.95,6.0,,0.0,0.0,28124.0,0.0,168744.0,2022-07-23,52.0,NO
719878,UNNA BOTA,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.82,1.0,0.23,0.02,0.21,2.0,,0.0,0.0,52309.0,0.0,104618.0,2022-08-06,67.0,NO
719888,APIXABAN 5 MG TABLETA,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Regresión Lineal,5.17,1.7,0.39,2.63,4.67,27.0,,0.0,0.0,3492.0,0.0,94284.0,2022-10-10,131.0,NO
719930,SONDA DE RECAMBIO PARA GASTROSTOMIA  REF-PEG-18-BRT-S,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
719935,ATORVASTATINA 40 MG TABLETA,MEDICAMENTOS,,,A,Baja,XGBoost,952.9,1.0,0.23,14.0,233.31,663.0,,6.0,0.0,96.0,0.0,63648.0,2022-06-14,14.0,NO
719944,ROMIPLOSTIN POLVO LIOFILIZADO 250MCG (NPLATE),MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,,,,,,,,,,NO
719945,TELMISARTAN/AMLODIPINO TABLETA 80MG/10MG,MEDICAMENTOS,,,C,Alta,XGBoost,1.38,1.0,0.23,0.54,0.85,,,,,,,,,,NO
720012,CIRCUITO DE VENTILADOR REF-5513000 ALMA LISA PEDIATRICO,DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,7.07,1.0,0.23,0.62,2.25,,,,,,,,,,NO
720013,CIRCUITO DE VENTILACION REF-5068850 ALMA LISA NEONATAL - INTERSURGICAL,DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,7.67,1.0,0.23,1.06,2.83,6.0,,0.0,0.0,185215.0,0.0,1111290.0,2022-06-13,13.0,NO
720068,TEGADERM 1683 IV 6.5X7CM ADVANCED,DISPOSITIVOS MEDICO,,,A,Baja,XGBoost,1587.01,1.0,0.23,28.04,393.29,73.0,,0.0,0.0,2238.0,0.0,163374.0,2022-06-01,0.0,SI
720104,PARCHES DE ELECTRODO PARA DESFIBRILADOR,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,1.0,,0.0,0.0,269432.0,0.0,269432.0,,,NO
720151,CATETER VENOSO CENTRAL BILUMEN 22G (3FR)X6CM-157064-VYGON,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
720207,DIBEN 1.5 KCAL HP 1000 ML ALIMENTO LIQUIDO PARA USOS NUTRICIONALES ESPECIALES AL,NUTRICION,FRESENIUS,CURZ VERDE,B,Baja,XGBoost,102.55,0.6,0.13,4.34,17.83,23.0,,0.0,0.0,44291.0,0.0,1018693.0,2022-06-02,2.0,NO
720208,APOSITO ESTERIL DE ALGINATO DE CALCIO CON PLATA ALGISITE,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.78,1.0,0.23,0.08,0.26,5.0,,0.0,0.0,88600.0,0.0,443000.0,2022-12-02,184.0,NO
720209,MINOCICLINA 100 MG TAB,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.98,1.0,0.23,0.38,0.61,40.0,,0.0,0.0,3368.0,0.0,134720.0,2025-10-02,1219.0,NO
720211,ESOMEPRAZOL 10 MG GRANULOS SOBRE (NEDOX),MEDICAMENTOS,,,C,Alta,XGBoost,0.12,1.0,0.23,0.02,0.04,,,,,,,,,,NO
720281,FENTANILO 25 MCG/HORA PARCHE,CONTROLADOS,,,C,Alta,XGBoost,0.13,1.0,0.23,0.02,0.05,,,,,,,,,,NO
730033,"CARBONATO DE CALCIO/VITAMINA D3/ZINC SUSPENSIÓN ORAL 300MG/100UI/7,5MG/5ML (108",MEDICAMENTOS,SOLINSA,EVEDISA,C,Media,XGBoost,0.58,1.7,0.39,0.03,0.26,1.0,,0.0,0.0,38845.0,0.0,38845.0,2022-07-09,39.0,NO
730034,(FRESUBIN ORIGINAL SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LÍQUIDO ,NUTRICION,FRESENIUS,CURZ VERDE,C,Baja,Media móvil,37.31,0.6,0.13,0.09,5.0,14.0,,0.0,0.0,15343.0,0.0,214802.0,2022-06-08,7.0,NO
730035,FRESUBIN DRINK SOLUCIÓN ORAL 2KCAL/1ML (400KCAL/200ML) ALIMENTO LÍQUIDO NUTRICIO,NUTRICION,FRESENIUS,CURZ VERDE,B,Baja,XGBoost,169.51,0.6,0.13,4.98,27.27,68.0,,0.0,0.0,6923.0,0.0,470764.0,2022-06-08,7.0,NO
730036,"DIBEN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,FRESENIUS,CURZ VERDE,B,Baja,XGBoost,163.26,0.6,0.13,2.02,23.49,65.0,,0.0,0.0,8299.0,0.0,539435.0,2022-06-08,8.0,NO
730037,"DIBEN SOLUCIÓN ORAL 1,05KCAL/1ML (525KCAL/500ML) ALIMENTO LÍQUIDO PARA ADMINISTR",NUTRICION,FRESENIUS,CURZ VERDE,B,Baja,XGBoost,66.36,0.6,0.13,4.17,12.9,13.0,,0.0,0.0,16699.0,0.0,217087.0,2022-06-01,0.0,NO
730038,"SURVIMED OPD SOLUCIÓN ORAL 1,33KCAL/1ML (665KCAL/500ML)) ALIMENTO LIQUIDO OLIG",NUTRICION,FRESENIUS,CURZ VERDE,C,Media,Media móvil,40.53,0.6,0.13,3.04,8.37,23.0,,0.0,0.0,34911.0,0.0,802953.0,2022-06-11,11.0,NO
730039,"RECONVAN SOLUCIÓN ORAL 1,0KCAL/1ML (500KCAL/500ML)) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,FRESENIUS,CRUZ VERDE,C,Media,XGBoost,72.55,0.6,0.13,4.41,13.95,12.0,,0.0,0.0,28270.0,0.0,339240.0,2022-06-01,0.0,SI
730040,"SUPPORTAN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML)) ALIMENTO LIQUIDO RI",NUTRICION,FRESENIUS,CRUZ VERDE,B,Media,XGBoost,123.7,0.6,0.13,18.97,35.24,31.0,,0.0,0.0,11051.0,0.0,342581.0,2022-06-01,0.0,SI
730041,(FRESUBIN HP SOLUCIÓN ORAL 2KCAL/1ML (1000KCAL/500ML)) ALIMENTO LÍQUIDO PARA AD,NUTRICION,FRESENIUS,CURZ VERDE,C,Media,XGBoost,61.57,0.6,0.13,7.9,16.0,34.0,,0.0,0.0,22577.0,0.0,767618.0,2022-06-09,9.0,NO
730053,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.45,1.0,0.23,0.08,0.19,2.0,,0.0,0.0,79114.0,0.0,158228.0,2022-09-30,122.0,NO
730058,EQUIPO BOMBA SIN AGUJA,DISPOSITIVOS MEDICO,,,A,Baja,Regresión Lineal,1877.35,1.0,0.23,136.52,568.59,98.0,,0.0,0.0,16509.0,0.0,1617882.0,2022-06-01,0.0,SI
730063,SURVIMED OPD SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LIQUIDO OLIGO,NUTRICION,,,C,Media,Regresión Lineal,54.59,1.0,0.23,18.1,30.66,0.0,,,30.66,0.0,0.0,0.0,2022-06-01,0.0,SI
730066,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,35.28,1.0,0.23,0.42,8.54,32.0,,0.0,0.0,28446.0,0.0,910272.0,2022-06-21,20.0,NO
730082,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,MEDICAMENTOS,,,C,Alta,XGBoost,18.67,1.0,0.23,3.25,7.55,,,,,,,,,,NO
730083,EQUIPO PERFUSOR 20CC REF C0020C FRESENIUS,DISPOSITIVOS MEDICO,,,B,Baja,XGBoost,112.08,1.0,0.23,0.9,26.7,65.0,,0.0,0.0,21258.0,0.0,1381770.0,2022-06-11,10.0,NO
730084,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,COBO MEDICAL,SOLINSA,C,Alta,Media móvil,1.37,0.7,0.16,0.21,0.44,12.0,,0.0,0.0,15978.0,0.0,191736.0,2023-02-12,257.0,NO
730096,HIALURONATO DE SODIO GOTAS OFTALMICAS,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.96,1.0,0.23,0.37,0.59,,,,,,,,,,NO
730113,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.21,1.0,0.23,0.04,0.09,6.0,,0.0,0.0,36710.0,0.0,220260.0,2024-10-04,856.0,NO
730116,TEGADERM REF 1682 IV 5X5.7CM AVANCED-NIÑOS,DISPOSITIVOS MEDICO,,,B,Baja,XGBoost,128.79,1.0,0.23,11.41,41.05,38.0,,0.0,0.0,3515.0,0.0,133570.0,2022-06-01,0.0,SI
730122,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,1.38,1.0,0.23,0.54,0.85,,,,,,,,,,NO
730123,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,DISPOSITIVOS MEDICO,,,C,Media,Media móvil,7.25,1.0,0.23,0.4,2.06,5.0,,0.0,0.0,449625.0,0.0,2248125.0,2022-06-13,12.0,NO
730124,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.79,1.0,0.23,0.31,0.49,,,,,,,,,,NO
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,1.0,1.0,0.23,0.25,0.48,0.0,,,0.48,0.0,0.0,0.0,2022-06-01,0.0,SI
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,1.26,1.0,0.23,0.15,0.44,1.0,,0.0,0.0,186887.0,0.0,186887.0,2022-06-14,14.0,NO
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,,,C,Media,XGBoost,35.1,1.0,0.23,4.8,12.88,1.0,,3.0,3.0,155.0,465.0,155.0,2022-06-01,0.0,SI
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,7.31,1.7,0.39,1.76,4.64,10.0,,,0.0,0.0,0.0,0.0,2022-06-23,22.0,NO
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,,,C,Alta,XGBoost,10.91,1.0,0.23,2.99,5.5,10.0,,,0.0,0.0,0.0,0.0,2022-06-13,13.0,NO
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,5.94,1.7,0.39,1.43,3.77,7.0,,,0.0,0.0,0.0,0.0,2022-06-17,17.0,NO
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,0.42,1.7,0.39,0.13,0.29,25.0,,,0.0,0.0,0.0,0.0,2027-04-12,1776.0,NO
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,192.0,,,0.0,0.0,0.0,0.0,,,NO
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,SOLINSA,EVEDISA,B,Baja,XGBoost,284.57,1.7,0.39,5.24,117.51,94.0,,,23.51,0.0,0.0,0.0,2022-06-01,0.0,SI
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,1.81,1.0,0.23,0.52,0.94,,,,,,,,,,NO
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,FRESENIUS,CURZ VERDE,C,Alta,Media móvil,14.62,0.6,0.13,2.03,3.95,43.0,,0.0,0.0,11638.0,0.0,500434.0,2022-08-21,81.0,NO
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,84.74,1.0,0.23,33.01,52.51,,,,,,,,,,NO
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,2.46,1.0,0.23,0.25,0.81,11.0,,0.0,0.0,12001.0,0.0,132011.0,2022-10-04,126.0,NO
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,3.0,,0.0,0.0,19645.0,0.0,58935.0,2023-08-20,446.0,NO
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,JC,SOLINSA,C,Alta,Regresión Lineal,0.0,0.7,0.16,0.0,0.0,,,,,,,,,,NO
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,ABBOTT,COBO,B,Baja,Regresión Lineal,119.35,0.7,0.16,32.93,52.56,22.0,,0.0,0.0,16307.0,0.0,358754.0,2022-06-01,0.0,SI
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,SECRETARIA DE SALUD,,C,Alta,Media móvil,12.49,1.0,0.23,1.22,4.09,10.0,,,0.0,0.0,0.0,0.0,2022-06-15,14.0,NO
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,JC,SOLINSA,C,Media,Media móvil,79.34,0.6,0.13,3.82,14.26,37.0,,0.0,0.0,62782.0,0.0,2322934.0,2022-06-09,9.0,NO
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,16.0,,1.0,0.0,348.0,0.0,5568.0,,,NO
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,XGBoost,0.15,1.7,0.39,0.1,0.16,2.0,,0.0,0.0,209507.0,0.0,419014.0,2023-06-01,366.0,NO
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,CRUZ VERDE,SOLINSA,C,Alta,XGBoost,17.58,1.4,0.33,8.19,13.97,21.0,,0.0,0.0,12524.0,0.0,263004.0,2022-06-13,12.0,NO
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,CRUZ VERDE,SOLINSA,C,Alta,Regresión Lineal,45.42,1.4,0.33,20.69,35.63,39.0,,0.0,0.0,94594.0,0.0,3689166.0,2022-06-03,2.0,NO
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,15.0,,0.0,0.0,77247.0,0.0,1158705.0,2028-09-19,2303.0,NO
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,,,C,Media,XGBoost,9.37,1.0,0.23,2.04,4.19,5.0,,0.0,0.0,22922.0,0.0,114610.0,2022-06-03,3.0,NO
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,CRUZ VERDE,SOLINSA,C,Alta,XGBoost,1.72,1.4,0.33,0.64,1.21,37.0,,0.0,0.0,172886.0,0.0,6396782.0,2024-02-24,633.0,NO
